"Coach","Year","Rating","Rank"
"Jim Sweeney",1986,1563.69544626895,31
"Jim Sweeney",1987,1532.87748314859,41
"Jim Sweeney",1988,1544.18075099909,39
"Jim Sweeney",1989,1562.16583000997,28
"Jim Sweeney",1990,1549.07560224667,38
"Jim Sweeney",1991,1564.50534107804,30
"Jim Sweeney",1992,1572.6222373978,21
"Jim Sweeney",1993,1578.96070163197,22
"Jim Sweeney",1994,1514.67943523385,68
"Jim Sweeney",1995,1477.32473935985,1754
"Jim Sweeney",1996,1472.70955265311,1767
"Jim Tressel",2001,1527.69237323294,61
"Jim Tressel",2002,1644.46874830311,5
"Jim Tressel",2003,1664.77935746544,5
"Jim Tressel",2004,1634.81261684779,11
"Jim Tressel",2005,1659.51830340966,3
"Jim Tressel",2006,1692.05734965688,3
"Jim Tressel",2007,1681.11242468306,2
"Jim Tressel",2008,1664.68579918499,5
"Jim Tressel",2009,1676.10972400727,5
"Jim Tressel",2010,1701.97188664081,2
"Jim Valek",1967,1487.4675179167,1346
"Jim Valek",1968,1431.41089808518,1424
"Jim Valek",1969,1375.08173190116,1454
"Jim Valek",1970,1391.21303321877,1464
"Jim Wacker",1979,NA,NA
"Jim Wacker",1980,NA,NA
"Jim Wacker",1981,NA,NA
"Jim Wacker",1982,NA,NA
"Jim Wacker",1983,1441.06667082563,1641
"Jim Wacker",1984,1504.78435275411,87
"Jim Wacker",1985,1459.02462806641,1651
"Jim Wacker",1986,1429.52142209936,1693
"Jim Wacker",1987,1461.4821264183,1677
"Jim Wacker",1988,1458.47010534026,1692
"Jim Wacker",1989,1457.42861686106,1699
"Jim Wacker",1990,1466.46193761927,1704
"Jim Wacker",1991,1504.80849459048,81
"Jim Wacker",1992,1442.52789439838,1759
"Jim Wacker",1993,1438.30707608467,1770
"Jim Wacker",1994,1418.42053826279,1787
"Jim Wacker",1995,1412.76585286608,1807
"Jim Wacker",1996,1430.39467184346,1809
"Jim Walden",1978,1466.48766333571,1549
"Jim Walden",1979,1426.14238517308,1595
"Jim Walden",1980,1451.00474453345,1592
"Jim Walden",1981,1512.06175634428,65
"Jim Walden",1982,1484.29201465725,1569
"Jim Walden",1983,1520.53805294998,53
"Jim Walden",1984,1525.09981304463,55
"Jim Walden",1985,1489.21635048875,1592
"Jim Walden",1986,1478.41807282682,1637
"Jim Walden",1987,1442.02804934254,1702
"Jim Walden",1988,1458.15373251469,1694
"Jim Walden",1989,1491.67587506963,1631
"Jim Walden",1990,1464.4485298807,1706
"Jim Walden",1991,1430.95246522709,1745
"Jim Walden",1992,1447.80148188726,1753
"Jim Walden",1993,1433.11679346476,1776
"Jim Walden",1994,1385.87869212847,1798
"Jim Ward",1992,1488.62103122639,1687
"Jim Ward",1993,1480.39751460547,1719
"Jim Ward",1994,1475.15730299897,1739
"Jim Wood",1968,1472.81945997891,1388
"Jim Wood",1969,1471.71367330345,1411
"Jim Wood",1970,1443.41659831027,1450
"Jim Wood",1971,1441.80030649811,1470
"Jim Wood",1972,1417.12457908079,1492
"Jim Young",1973,1540.21826023414,30
"Jim Young",1974,1583.6335015655,17
"Jim Young",1975,1599.88161122232,13
"Jim Young",1976,1539.54745252261,38
"Jim Young",1977,1513.42362189167,66
"Jim Young",1978,1562.91906954003,25
"Jim Young",1979,1612.86197992833,14
"Jim Young",1980,1620.88931588062,13
"Jim Young",1981,1558.19874476899,30
"Jim Young",1983,1481.29773982527,1586
"Jim Young",1984,1491.38674703382,1574
"Jim Young",1985,1514.78855913159,57
"Jim Young",1986,1511.52667596617,62
"Jim Young",1987,1501.1433610289,98
"Jim Young",1988,1518.14953309935,55
"Jim Young",1989,1482.18602921205,1669
"Jim Young",1990,1470.52955533451,1697
"Jimbo Fisher",2010,1568.05302838083,31
"Jimbo Fisher",2011,1580.17764628357,31
"Jimbo Fisher",2012,1617.25156188056,14
"Jimbo Fisher",2013,1680.04167734867,3
"Jimbo Fisher",2014,1707.53940994544,3
"Jimbo Fisher",2015,1674.38308736725,6
"Jimmy ""Red"" Parker",1973,1483.35894729319,1442
"Jimmy ""Red"" Parker",1974,1524.38732117757,51
"Jimmy ""Red"" Parker",1975,1459.41138140051,1513
"Jimmy ""Red"" Parker",1976,1433.45186456884,1546
"Jimmy Bradshaw",1936,1510,49
"Jimmy Bradshaw",1937,1517.33039685713,47
"Jimmy Bradshaw",1938,1520.76110805027,33
"Jimmy Bradshaw",1939,1543.91792383874,23
"Jimmy Bradshaw",1940,1549.49284155172,24
"Jimmy Bradshaw",1941,1542.26825625547,26
"Jimmy Bradshaw",1942,1548.49885416035,22
"Jimmy Bradshaw",1946,1494.56003900307,1032
"Jimmy Feix",1968,1519.49324053143,49
"Jimmy Feix",1969,1512.62929619574,49
"Jimmy Feix",1970,1508.94755957811,56
"Jimmy Feix",1971,1487.53783060339,1392
"Jimmy Feix",1972,1481.34560273531,1429
"Jimmy Feix",1973,1488.70996122844,1422
"Jimmy Feix",1974,1501.39007184349,92
"Jimmy Feix",1975,1519.54428221996,53
"Jimmy Feix",1976,1522.32620126467,55
"Jimmy Feix",1977,1496.25244377054,1437
"Jimmy Feix",1978,1497.95090616346,1428
"Jimmy Feix",1979,1508.50741258026,74
"Jimmy Feix",1980,1525.31228562868,46
"Jimmy Feix",1981,1517.13531707929,58
"Jimmy Feix",1982,1501.79453556127,96
"Jimmy Feix",1983,1471.84028200192,1607
"Jimmy Johnson",1979,1529.70012944799,46
"Jimmy Johnson",1980,1508.82534074016,64
"Jimmy Johnson",1981,1524.68097654509,49
"Jimmy Johnson",1982,1527.73107140732,50
"Jimmy Johnson",1983,1554.85785444728,32
"Jimmy Johnson",1984,1568.28626795297,28
"Jimmy Johnson",1985,1615.93050330922,11
"Jimmy Johnson",1986,1661.86687553257,3
"Jimmy Johnson",1987,1702.58454957993,1
"Jimmy Johnson",1988,1710.84869802836,1
"Jimmy Sharpe",1974,1463.87566267587,1494
"Jimmy Sharpe",1975,1503.71778785709,79
"Jimmy Sharpe",1976,1508.77637903252,70
"Jimmy Sharpe",1977,1471.77817468576,1522
"Joe Aillet",1940,1501.40223043433,85
"Joe Aillet",1941,1474.31087735348,1010
"Joe Aillet",1942,1501.24308280174,100
"Joe Aillet",1944,1501.30516101423,92
"Joe Aillet",1945,1479.0833221786,1070
"Joe Aillet",1946,1495.20448532567,1025
"Joe Aillet",1947,1486.54474689545,1087
"Joe Aillet",1948,1501.33427483521,101
"Joe Aillet",1949,1520.07241089724,47
"Joe Aillet",1950,1484.42602880603,1135
"Joe Aillet",1951,1460.002816981,1203
"Joe Aillet",1952,1492.11053754607,1136
"Joe Aillet",1953,1503.56724872161,80
"Joe Aillet",1954,1493.59588509484,1166
"Joe Aillet",1955,1506.26117698562,67
"Joe Aillet",1956,1485.95459504136,1221
"Joe Aillet",1957,1500.18507769801,130
"Joe Aillet",1958,1510.17818398072,59
"Joe Aillet",1959,1553.51587922825,22
"Joe Aillet",1960,1535.63605192369,34
"Joe Aillet",1961,1541.87878150393,33
"Joe Aillet",1962,1498.87444624,1210
"Joe Aillet",1963,1529.1325827162,36
"Joe Aillet",1964,1528.61058904436,39
"Joe Aillet",1965,1499.95834433366,1110
"Joe Aillet",1966,1456.1992849347,1383
"Joe Avezzano",1980,1417.49309501165,1608
"Joe Avezzano",1981,1378.33739132166,1624
"Joe Avezzano",1982,1354.21116278325,1645
"Joe Avezzano",1983,1368.62876547077,1663
"Joe Avezzano",1984,1371.40676317463,1678
"Joe Bailey Cheaney",1935,1488.92044786014,897
"Joe Bailey Cheaney",1936,1481.13562817233,929
"Joe Bailey Cheaney",1937,1475.64385805874,957
"Joe Bailey Cheaney",1938,1471.75052728591,971
"Joe Bailey Cheaney",1939,1469.00996241716,994
"Joe Bailey Cheaney",1940,1466.82691595668,1010
"Joe Bailey Cheaney",1941,1465.38549874873,1021
"Joe Bailey Cheaney",1942,1464.49819210544,1053
"Joe Curtis",1907,1491.06699610549,361
"Joe Curtis",1908,1520.33961868644,24
"Joe G. Pritchard",1909,1528.32918585326,17
"Joe Glenn",2003,1458.78076918689,1884
"Joe Glenn",2004,1486.95333314388,1846
"Joe Glenn",2005,1463.22687675708,1901
"Joe Glenn",2006,1481.73722503349,1889
"Joe Glenn",2007,1466.59855021996,1935
"Joe Glenn",2008,1442.52608703988,1972
"Joe Hollis",1997,1435.83703337445,1822
"Joe Hollis",1998,1403.29693802291,1855
"Joe Hollis",1999,1406.67290036992,1868
"Joe Hollis",2000,1370.45331657851,1885
"Joe Hollis",2001,1367.18278478313,1903
"Joe J. Field",1897,1490,119
"Joe Kapp",1982,1523.66002063871,53
"Joe Kapp",1983,1514.069310153,61
"Joe Kapp",1984,1449.07596220045,1648
"Joe Kapp",1985,1443.44006458325,1666
"Joe Kapp",1986,1423.18178871834,1698
"Joe Kines",1992,1480.65122120547,1709
"Joe Kines",2006,1485.30503758207,1876
"Joe Krivak",1987,1480.82855341036,1641
"Joe Krivak",1988,1483.99865250411,1641
"Joe Krivak",1989,1457.16782390617,1700
"Joe Krivak",1990,1502.89400154916,88
"Joe Krivak",1991,1447.11662836634,1733
"Joe Lee Dunn",1983,1502.62507104009,91
"Joe Lee Dunn",1984,1451.16438142581,1644
"Joe Lee Dunn",1985,1431.23946834532,1673
"Joe Lee Dunn",1986,1428.52948285947,1694
"Joe Lee Dunn",1994,1467.10887813168,1755
"Joe McMullen",1954,NA,NA
"Joe McMullen",1955,NA,NA
"Joe McMullen",1956,NA,NA
"Joe McMullen",1957,NA,NA
"Joe McMullen",1958,NA,NA
"Joe McMullen",1959,NA,NA
"Joe McMullen",1960,NA,NA
"Joe Meyers",1899,1489.96056017312,174
"Joe Morrison",1980,1470.22913790157,1568
"Joe Morrison",1981,1469.34389087356,1577
"Joe Morrison",1982,1560.55635073884,25
"Joe Morrison",1983,1531.93090975508,44
"Joe Morrison",1984,1580.63062842515,20
"Joe Morrison",1985,1529.16644816272,41
"Joe Morrison",1986,1494.21209359449,1580
"Joe Morrison",1987,1535.91047945931,38
"Joe Morrison",1988,1544.61320329195,36
"Joe Napier",1901,NA,NA
"Joe Novak",1996,1420.01515009858,1813
"Joe Novak",1997,1363.40700802475,1849
"Joe Novak",1998,1372.17745876654,1859
"Joe Novak",1999,1433.84605753345,1850
"Joe Novak",2000,1458.54408544727,1838
"Joe Novak",2001,1474.15752443447,1837
"Joe Novak",2002,1528.86179106746,60
"Joe Novak",2003,1575.70424201795,31
"Joe Novak",2004,1585.85323055504,22
"Joe Novak",2005,1560.18894981803,36
"Joe Novak",2006,1545.36667710275,47
"Joe Novak",2007,1451.14707317599,1958
"Joe Paterno",1966,1506.86765815399,60
"Joe Paterno",1967,1572.56820174548,20
"Joe Paterno",1968,1638.63450937752,3
"Joe Paterno",1969,1678.16648533102,2
"Joe Paterno",1970,1638.11179269194,7
"Joe Paterno",1971,1670.18614318526,2
"Joe Paterno",1972,1663.92698822128,4
"Joe Paterno",1973,1697.00611937789,1
"Joe Paterno",1974,1680.26929998649,3
"Joe Paterno",1975,1658.2941167887,4
"Joe Paterno",1976,1605.79852131165,10
"Joe Paterno",1977,1649.24078867357,4
"Joe Paterno",1978,1676.4467298788,3
"Joe Paterno",1979,1639.49492130645,8
"Joe Paterno",1980,1652.28201439722,7
"Joe Paterno",1981,1668.23778850675,3
"Joe Paterno",1982,1692.92314629648,1
"Joe Paterno",1983,1636.6885233908,9
"Joe Paterno",1984,1585.21970547355,17
"Joe Paterno",1985,1640.97052614708,5
"Joe Paterno",1986,1688.08638758495,2
"Joe Paterno",1987,1641.9963018831,6
"Joe Paterno",1988,1573.99594674607,23
"Joe Paterno",1989,1613.79464621732,15
"Joe Paterno",1990,1625.97416749107,8
"Joe Paterno",1991,1656.63659465397,5
"Joe Paterno",1992,1614.81979014634,14
"Joe Paterno",1993,1640.1733596256,8
"Joe Paterno",1994,1685.8610644473,3
"Joe Paterno",1995,1661.08720217825,4
"Joe Paterno",1996,1672.43062806738,4
"Joe Paterno",1997,1653.96527131695,8
"Joe Paterno",1998,1643.85866230284,8
"Joe Paterno",1999,1631.89616367915,9
"Joe Paterno",2000,1564.22858064393,34
"Joe Paterno",2001,1538.35015242953,52
"Joe Paterno",2002,1579.27400925235,28
"Joe Paterno",2003,1489.00963197773,1826
"Joe Paterno",2004,1480.08957867972,1870
"Joe Paterno",2005,1589.82270477791,24
"Joe Paterno",2006,1595.60571462189,20
"Joe Paterno",2007,1608.40284637932,17
"Joe Paterno",2008,1636.20075789813,11
"Joe Paterno",2009,1648.82129161291,8
"Joe Paterno",2010,1596.61071999038,22
"Joe Paterno",2011,1589.55855792119,28
"Joe Peace",1988,1471.75876625011,1673
"Joe Peace",1989,1496.6022530098,1598
"Joe Peace",1990,1515.634495712,64
"Joe Peace",1991,1548.11429976039,36
"Joe Peace",1992,1516.01966189681,65
"Joe Peace",1993,1442.29088502932,1765
"Joe Peace",1994,1406.03730703099,1794
"Joe Peace",1995,1435.58772296926,1795
"Joe Salem",1979,1495.45798519893,1474
"Joe Salem",1980,1494.64092685567,1489
"Joe Salem",1981,1508.29154236632,70
"Joe Salem",1982,1457.76467375907,1606
"Joe Salem",1983,1403.18619447013,1659
"Joe Simmons",1920,1490.80475858665,648
"Joe Smith",1897,NA,NA
"Joe Tiller",1991,1493.28633419482,1651
"Joe Tiller",1992,1481.24130366244,1706
"Joe Tiller",1993,1519.55092652302,63
"Joe Tiller",1994,1513.08182395224,71
"Joe Tiller",1995,1516.78871167311,69
"Joe Tiller",1996,1572.70968652449,27
"Joe Tiller",1997,1600.24132195427,15
"Joe Tiller",1998,1608.38212722578,18
"Joe Tiller",1999,1600.1637391924,18
"Joe Tiller",2000,1599.92676149827,21
"Joe Tiller",2001,1553.54937189364,40
"Joe Tiller",2002,1549.4475440212,49
"Joe Tiller",2003,1586.26625908667,23
"Joe Tiller",2004,1574.81731056266,29
"Joe Tiller",2005,1543.59926135144,46
"Joe Tiller",2006,1535.85458560994,50
"Joe Tiller",2007,1543.20629298442,44
"Joe Tiller",2008,1493.2184089262,1878
"Joel Hunt",1938,1478.34033312946,961
"Joel Hunt",1939,1429.56152315269,1020
"Joey Jones",2009,NA,NA
"Joey Jones",2010,1509.68618619509,85
"Joey Jones",2011,1486.68075524509,1961
"Joey Jones",2012,1385.61441962762,2080
"Joey Jones",2013,1436.65924735268,2066
"Joey Jones",2014,1450.3902191509,2072
"Joey Jones",2015,1433.3862245534,2103
"John ""Doc"" Holliday",2010,1477.04271352809,1961
"John ""Doc"" Holliday",2011,1487.98727949252,1953
"John ""Doc"" Holliday",2012,1470.07151054441,2010
"John ""Doc"" Holliday",2013,1533.19464885927,65
"John ""Doc"" Holliday",2014,1600.64908604397,26
"John ""Doc"" Holliday",2015,1598.80467530581,20
"John A. ""Jack"" Harts",1895,NA,NA
"John A. ""Josh"" Hartwell",1893,1510,13
"John A. Murphy",1971,1555.75140275464,21
"John A. Murphy",1972,1554.60317182029,23
"John A. Murphy",1973,1502.65901092513,79
"John A. Murphy",1974,1517.45368605729,59
"John A. Murphy",1975,1495.83221019865,1414
"John A. Murphy",1976,1465.663293909,1523
"John A. Penton",1898,1509.92601644877,26
"John A. Thompson",1893,NA,NA
"John A. Warren",1942,1462.91838861058,1057
"John Anderson",1918,1501.09931993606,104
"John B. Christenbury",1940,1510.3575117751,48
"John B. Christenbury",1941,1507.76813383133,59
"John B. Reid",1925,1492.61164131152,740
"John B. Reid",1926,1495.54956956065,730
"John B. Reid",1927,1478.5960124608,811
"John B. Reid",1928,1468.45163510799,840
"John Barnhill",1941,1533.88886445599,34
"John Barnhill",1942,1578.61711318154,10
"John Barnhill",1944,1593.86442979594,3
"John Barnhill",1945,1597.84962752716,3
"John Barnhill",1946,1563.84044550129,13
"John Barnhill",1947,1531.61733318425,31
"John Barnhill",1948,1512.6517591262,59
"John Barnhill",1949,1520.18089896508,46
"John Blake",1996,1471.1915392493,1769
"John Blake",1997,1465.82490893921,1790
"John Blake",1998,1479.66818502782,1778
"John Bobo",1993,1437.5835748684,1772
"John Bobo",1994,1379.91658867651,1802
"John Bobo",1995,1404.85240177671,1809
"John Bobo",1996,1399.31263986013,1819
"John Bonamego",2015,1490.66818878939,2009
"John Brandeberry",1917,NA,NA
"John Bunting",2001,1531.88329393541,58
"John Bunting",2002,1476.39977066088,1843
"John Bunting",2003,1416.85298021784,1918
"John Bunting",2004,1456.84676302571,1899
"John Bunting",2005,1483.74784539843,1869
"John Bunting",2006,1441.39678748127,1946
"John C. Futrall",1894,1490.56675634087,62
"John C. Futrall",1895,1492.92506725565,64
"John C. Futrall",1896,1494.69380044174,80
"John C. O'Connor",1904,1481.15728834392,320
"John C.B. Pendleton",1896,1490,99
"John C.B. Pendleton",1897,1483.00963451237,135
"John Chalmers",1903,1503.60194006777,61
"John Chalmers",1904,1486.15425577402,312
"John Chalmers",1905,1491.71631168001,305
"John Cherberg",1953,1484.581764343,1182
"John Cherberg",1954,1438.02769998759,1245
"John Cherberg",1955,1474.91732992373,1235
"John Childerson",1918,1509.99703158969,42
"John Coatta",1967,1430.65787827106,1416
"John Coatta",1968,1377.83901100622,1435
"John Coatta",1969,1400.20666743374,1453
"John Cooper",1977,1465.9615820557,1530
"John Cooper",1978,1516.64182783511,61
"John Cooper",1979,1521.27476729478,53
"John Cooper",1980,1540.29380339855,33
"John Cooper",1981,1505.18359049553,78
"John Cooper",1982,1539.42842489163,39
"John Cooper",1983,1531.02423252139,45
"John Cooper",1984,1484.91442855807,1596
"John Cooper",1985,1524.54374321192,48
"John Cooper",1986,1586.02737921581,19
"John Cooper",1987,1582.66995518127,24
"John Cooper",1988,1546.16473743696,33
"John Cooper",1989,1565.41982502634,26
"John Cooper",1990,1570.16434959984,25
"John Cooper",1991,1563.56441022601,31
"John Cooper",1992,1593.22038173166,16
"John Cooper",1993,1624.90652657714,10
"John Cooper",1994,1618.45301001516,9
"John Cooper",1995,1645.43232713316,7
"John Cooper",1996,1670.6716666678,5
"John Cooper",1997,1657.45106100361,7
"John Cooper",1998,1682.05556991936,4
"John Cooper",1999,1596.51005318006,20
"John Cooper",2000,1594.61672138163,23
"John D. Bridgers",1959,1488.77774234532,1250
"John D. Bridgers",1960,1540.18120822242,29
"John D. Bridgers",1961,1535.90567136104,38
"John D. Bridgers",1962,1511.21669889313,62
"John D. Bridgers",1963,1558.0776914856,22
"John D. Bridgers",1964,1538.87048959809,30
"John D. Bridgers",1965,1529.26163359955,34
"John D. Bridgers",1966,1519.33988345584,42
"John D. Bridgers",1967,1457.77081587364,1401
"John D. Bridgers",1968,1450.77322546373,1413
"John D. McMillan",1945,1475.41900909101,1074
"John David Crow",1976,1461.16102260366,1525
"John David Crow",1977,1435.74610409257,1554
"John David Crow",1978,1458.0704686865,1556
"John David Crow",1979,1459.32434018761,1568
"John David Crow",1980,1481.95047525734,1553
"John Donahue",1915,1490,549
"John Donahue",1916,1482.71583382825,595
"John Dunlop",1897,NA,NA
"John Dunlop",1898,NA,NA
"John Dunlop",1899,NA,NA
"John Dunlop",1901,1490,222
"John E. ""Jack"" Chevigny",1934,1563.66727064611,12
"John E. ""Jack"" Chevigny",1935,1500.93206351043,95
"John E. ""Jack"" Chevigny",1936,1480.94093812613,930
"John E. ""Jack"" Faber",1935,1497.36203133008,845
"John E. ""Jack"" Faber",1940,1489.74990413764,958
"John E. ""Jack"" Faber",1941,1485.04391434134,981
"John E. ""Jack"" Owsley",1925,1483.00797166484,781
"John Eubank",1942,1490.9099099507,990
"John F. ""Chick"" Meehan",1920,1500.42020060369,137
"John F. ""Chick"" Meehan",1921,1511.13318090704,39
"John F. ""Chick"" Meehan",1922,1521.24102489987,28
"John F. ""Chick"" Meehan",1923,1556.96329006044,10
"John F. ""Chick"" Meehan",1924,1558.29604922301,9
"John F. ""Jack"" Meagher",1929,1457.36112787429,863
"John F. ""Jack"" Meagher",1930,1477.67810775486,857
"John F. ""Jack"" Meagher",1931,1491.2811769494,830
"John F. ""Jack"" Meagher",1932,1506.97221833594,65
"John F. ""Jack"" Meagher",1933,1462.22906767915,924
"John F. ""Jack"" Meagher",1934,1427.33997206063,950
"John F. ""Jack"" Meagher",1935,1495.04061773955,865
"John F. ""Jack"" Meagher",1936,1517.57184542755,41
"John F. ""Jack"" Meagher",1937,1524.47329470702,35
"John F. ""Jack"" Meagher",1938,1499.61355811092,821
"John F. ""Jack"" Meagher",1939,1486.77850897202,959
"John F. ""Jack"" Meagher",1940,1490.06856832724,957
"John F. ""Jack"" Meagher",1941,1463.55385409722,1022
"John F. ""Jack"" Meagher",1942,1492.64803000976,984
"John F. Bateman",1960,1510.37054184869,64
"John F. Bateman",1961,1518.04423331343,51
"John F. Bateman",1962,1490.92068679703,1288
"John F. Bateman",1963,1493.19051509777,1285
"John F. Bateman",1964,1505.03987028476,75
"John F. Bateman",1965,1503.2642788298,71
"John F. Bateman",1966,1492.64337640283,1319
"John F. Bateman",1967,1476.71851895117,1381
"John F. Bateman",1968,1484.63812835609,1367
"John F. Bateman",1969,1486.96085407323,1374
"John F. Bateman",1970,1490.22064055493,1374
"John F. Bateman",1971,1481.42444706192,1412
"John F. Bateman",1972,1485.97838315049,1415
"John F. McGough",1919,1519.28818219492,26
"John F. Mclean",1903,1480.41649259,297
"John F. Mclean",1904,1467.04922872259,338
"John F. Mclean",1905,1458.93452088954,363
"John F. Miller",1919,1508.25116305483,49
"John G. ""Pinky"" Griffith",1909,1475.73515980764,454
"John G. ""Pinky"" Griffith",1915,1461.48291591486,598
"John G. ""Pinky"" Griffith",1916,1438.00815856344,624
"John G. ""Pinky"" Griffith",1917,1456.29859172724,644
"John Gutekunst",1985,1511.59589196105,64
"John Gutekunst",1986,1526.6229418159,48
"John Gutekunst",1987,1519.29068190012,52
"John Gutekunst",1988,1467.18543387031,1678
"John Gutekunst",1989,1487.57784206341,1648
"John Gutekunst",1990,1507.14016756072,76
"John Gutekunst",1991,1442.1086963514,1739
"John H. Hubbard",1911,NA,NA
"John H. McIntosh",1904,1479.72515097415,325
"John H. McIntosh",1905,1484.88187802337,335
"John H. Neff",1910,1489.13412067554,454
"John H. Neff",1911,1473.31964748732,507
"John H. Outland",1901,1484.3835450795,236
"John H. Vaught",1947,1558.00046755165,16
"John H. Vaught",1948,1591.45416303221,8
"John H. Vaught",1949,1542.35462370645,31
"John H. Vaught",1950,1520.50800231283,49
"John H. Vaught",1951,1554.35826488893,15
"John H. Vaught",1952,1598.17035036431,8
"John H. Vaught",1953,1586.58217935505,11
"John H. Vaught",1954,1601.0309405451,8
"John H. Vaught",1955,1635.8359116184,3
"John H. Vaught",1956,1611.9740731164,4
"John H. Vaught",1957,1615.0734022164,4
"John H. Vaught",1958,1612.88258436142,4
"John H. Vaught",1959,1641.87688361572,2
"John H. Vaught",1960,1671.36597930767,1
"John H. Vaught",1961,1652.9117020423,1
"John H. Vaught",1962,1673.21084262026,1
"John H. Vaught",1963,1648.26286766739,3
"John H. Vaught",1964,1565.54087789439,18
"John H. Vaught",1965,1570.91838307918,15
"John H. Vaught",1966,1590.45716071725,15
"John H. Vaught",1967,1586.53855552805,10
"John H. Vaught",1968,1573.51789879819,19
"John H. Vaught",1969,1594.02550693315,16
"John H. Vaught",1970,1575.00381698623,19
"John H. Vaught",1973,1538.52511700089,33
"John H. Wallace",1924,NA,NA
"John H. Wallace",1925,1489.91215880356,755
"John H. Wallace",1926,1492.43411910267,758
"John J. ""Jack"" Ryan",1923,1502.0821346512,98
"John J. ""Jack"" Ryan",1924,1491.75161695361,727
"John J. ""Jack"" Winn",1923,1508.88024426895,55
"John J. Corbett",1915,1483.27691862016,570
"John J. Corbett",1916,1479.98195882826,605
"John J. Corbett",1917,1477.43745018342,631
"John J. Corbett",1919,1459.3267656342,684
"John J. Corbett",1920,1455.91460242282,712
"John J. Corbett",1921,1459.69990478774,731
"John J. Corbett",1922,1445.84421020141,757
"John J. Corbett",1923,1426.79713594477,781
"John J. McEwan",1923,1510.60760403942,44
"John J. McEwan",1924,1518.70244751395,32
"John J. McEwan",1925,1535.2502622704,20
"John J. McEwan",1926,1496.98174124722,708
"John J. McEwan",1927,1463.64699052085,832
"John J. McEwan",1928,1500.36535050709,118
"John J. McEwan",1929,1520.99951749217,36
"John J. Tigert",1915,1529.92578422002,17
"John J. Tigert",1916,1520.40245553414,27
"John Jardine",1970,1505.47803867297,61
"John Jardine",1971,1484.87752208976,1402
"John Jardine",1972,1454.30788806479,1473
"John Jardine",1973,1452.75424868631,1489
"John Jardine",1974,1507.40777599529,73
"John Jardine",1975,1489.43047644088,1453
"John Jardine",1976,1477.94601418784,1495
"John Jardine",1977,1466.50174537924,1528
"John Jenkins",1990,1569.18412535141,26
"John Jenkins",1991,1509.19957208442,73
"John Jenkins",1992,1482.25057333942,1703
"John L. ""Jack"" Marks",1911,1489.98965465208,469
"John L. ""Jack"" Marks",1912,1502.43195788999,78
"John L. Smith",1989,1508.94792150457,70
"John L. Smith",1990,1496.22062069102,1616
"John L. Smith",1991,1506.44275629881,77
"John L. Smith",1992,1523.01830596488,56
"John L. Smith",1993,1553.3571673619,30
"John L. Smith",1994,1537.51723821279,44
"John L. Smith",1995,1484.6011249775,1732
"John L. Smith",1996,1500.41633529991,114
"John L. Smith",1997,1493.15677938234,1729
"John L. Smith",1998,1508.03153370131,85
"John L. Smith",1999,1506.56387345245,87
"John L. Smith",2000,1547.48201477408,41
"John L. Smith",2001,1598.23012882716,15
"John L. Smith",2002,1554.58381658694,44
"John L. Smith",2003,1549.99441597112,50
"John L. Smith",2004,1509.8326229036,83
"John L. Smith",2005,1504.14880580767,97
"John L. Smith",2006,1472.58888357498,1903
"John L. Smith",2012,1468.54337288459,2014
"John Lombard",1898,1499.71225631668,77
"John Lumpkin",1930,1489.20585725015,828
"John M. Harrison & William C. Leary",1899,1490.86816395631,167
"John M. Van Liew",1930,1456.19627103806,883
"John Mackovic",1978,1418.51918280805,1580
"John Mackovic",1979,1487.74719960795,1517
"John Mackovic",1980,1469.06051526521,1570
"John Mackovic",1988,1501.15913246092,100
"John Mackovic",1989,1578.09135636757,25
"John Mackovic",1990,1573.77977305917,24
"John Mackovic",1991,1538.07851628916,45
"John Mackovic",1992,1532.63773651504,47
"John Mackovic",1993,1535.06727157048,49
"John Mackovic",1994,1562.50095517263,29
"John Mackovic",1995,1617.34846312391,12
"John Mackovic",1996,1607.11513395585,14
"John Mackovic",1997,1533.72137640148,53
"John Mackovic",2001,1503.30706949822,104
"John Mackovic",2002,1459.97026252481,1871
"John Mackovic",2003,1418.61154514803,1916
"John Magnabosco",1935,NA,NA
"John Magnabosco",1936,1490.29399511118,899
"John Magnabosco",1937,1483.3285362752,941
"John Magnabosco",1938,1487.4964022064,938
"John Magnabosco",1939,1481.22480855521,974
"John Magnabosco",1940,1466.54827542318,1011
"John Magnabosco",1941,1466.34436327932,1018
"John Magnabosco",1942,1457.76315062347,1060
"John Magnabosco",1944,1476.2417722257,1063
"John Magnabosco",1945,1482.18132916928,1060
"John Magnabosco",1946,1467.19046433382,1099
"John Magnabosco",1947,1465.56849986252,1126
"John Magnabosco",1948,1484.73170644566,1096
"John Magnabosco",1949,1498.60364783414,1014
"John Magnabosco",1950,1488.04943328621,1122
"John Magnabosco",1951,1491.03707496466,1128
"John Magnabosco",1952,1483.47126237401,1173
"John McKay",1960,1486.01487851618,1275
"John McKay",1961,1471.65990559354,1316
"John McKay",1962,1581.59573960691,12
"John McKay",1963,1586.92740054045,9
"John McKay",1964,1588.86467749053,8
"John McKay",1965,1608.84487333439,7
"John McKay",1966,1591.89048867592,13
"John McKay",1967,1639.77754741037,3
"John McKay",1968,1664.54461576607,1
"John McKay",1969,1694.24916430189,1
"John McKay",1970,1638.71587706542,6
"John McKay",1971,1594.22224376896,18
"John McKay",1972,1663.41480577282,5
