Coach,Year,Rating,Rank,Team,Win,Loss,Tie,Pct,PF,PA,Delta,Job_End_Category,Job_End_Performance,avg_team_elo,resid_elo,years_coached,Max,Num_Teams
Nick L. Saban,2007,1565.80124996396,33,Alabama,2,6,0,0.25,352,286,66,0,NA,1575.7584639135584,-9.957213949598554,11,19,4
Nick L. Saban,2008,1637.98217803325,8,Alabama,12,2,0,0.85714,422,200,222,0,NA,1575.7584639135584,62.22371411969152,12,19,4
Nick L. Saban,2009,1700.34167713267,3,Alabama,14,0,0,1,449,164,285,0,NA,1575.7584639135584,124.58321321911149,13,19,4
Nick L. Saban,2010,1678.59152420601,4,Alabama,10,3,0,0.76923,464,176,288,0,NA,1575.7584639135584,102.83306029245159,14,19,4
Nick L. Saban,2011,1706.34803435356,1,Alabama,12,1,0,0.92308,453,106,347,0,NA,1575.7584639135584,130.58957044000158,15,19,4
Nick L. Saban,2012,1730.15961234655,1,Alabama,13,1,0,0.92857,542,153,389,0,NA,1575.7584639135584,154.40114843299148,16,19,4
Nick L. Saban,2013,1707.15607260899,1,Alabama,11,2,0,0.84615,496,181,315,0,NA,1575.7584639135584,131.39760869543147,17,19,4
Nick L. Saban,2014,1710.39123786222,2,Alabama,12,2,0,0.85714,517,258,259,0,NA,1575.7584639135584,134.63277394866145,18,19,4
Nick L. Saban,2015,1746.88526783734,1,Alabama,14,1,0,0.93333,526,227,299,0,NA,1575.7584639135584,171.1268039237816,19,19,4
Norm Chow,2012,1445.08426762827,2044,Hawaii,3,9,0,0.25,254,428,-174,5,1,1491.2619193763362,-46.17765174806618,0,3,1
Norm Chow,2013,1369.63480229284,2107,Hawaii,1,11,0,0.08333,329,465,-136,5,1,1491.2619193763362,-121.62711708349616,1,3,1
Norm Chow,2014,1375.0686541673,2120,Hawaii,4,9,0,0.30769,272,349,-77,5,1,1491.2619193763362,-116.1932652090361,2,3,1
Norm Chow,2015,1369.18419783298,2137,Hawaii,3,10,0,0.23077,229,463,-234,5,1,1491.2619193763362,-122.07772154335612,3,3,1
Pat Fitzgerald,2006,1484.74019689257,1879,Northwestern (IL),4,8,0,0.33333,198,314,-116,0,NA,1483.6666648756075,1.0735320169626448,0,9,1
Pat Fitzgerald,2007,1485.31294846199,1898,Northwestern (IL),6,6,0,0.5,310,372,-62,0,NA,1483.6666648756075,1.646283586382424,1,9,1
Pat Fitzgerald,2008,1530.31687594525,52,Northwestern (IL),9,4,0,0.69231,317,262,55,0,NA,1483.6666648756075,46.65021106964264,2,9,1
Pat Fitzgerald,2009,1537.63194840728,50,Northwestern (IL),8,5,0,0.61538,337,318,19,0,NA,1483.6666648756075,53.96528353167264,3,9,1
Pat Fitzgerald,2010,1528.14832010806,61,Northwestern (IL),7,6,0,0.53846,343,377,-34,0,NA,1483.6666648756075,44.48165523245257,4,9,1
Pat Fitzgerald,2011,1482.31719386636,1975,Northwestern (IL),6,7,0,0.46154,376,360,16,0,NA,1483.6666648756075,-1.3494710092475088,5,9,1
Pat Fitzgerald,2012,1547.71784541134,49,Northwestern (IL),10,3,0,0.76923,412,293,119,0,NA,1483.6666648756075,64.05118053573256,6,9,1
Pat Fitzgerald,2013,1498.1927841876,1912,Northwestern (IL),5,7,0,0.41667,314,325,-11,0,NA,1483.6666648756075,14.526119311992488,7,9,1
Pat Fitzgerald,2014,1483.05321279783,2017,Northwestern (IL),5,7,0,0.41667,276,302,-26,0,NA,1483.6666648756075,-0.6134520777775379,8,9,1
Pat Fitzgerald,2015,1556.77634313435,47,Northwestern (IL),10,3,0,0.76923,254,242,12,0,NA,1483.6666648756075,73.10967825874263,9,9,1
Pat Hill,1997,1496.5594514556,1708,Fresno St. (CA),6,6,0,0.5,318,288,30,5,1,1510.078205699994,-13.518754244393904,0,14,1
Pat Hill,1998,1492.03299315274,1741,Fresno St. (CA),5,6,0,0.45455,265,225,40,5,1,1510.078205699994,-18.045212547254096,1,14,1
Pat Hill,1999,1520.70535117908,61,Fresno St. (CA),8,5,0,0.61538,413,282,131,5,1,1510.078205699994,10.627145479086039,2,14,1
Pat Hill,2000,1523.22537980558,60,Fresno St. (CA),7,5,0,0.58333,317,251,66,5,1,1510.078205699994,13.147174105585918,3,14,1
Pat Hill,2001,1574.5428726144,26,Fresno St. (CA),11,3,0,0.78571,560,344,216,5,1,1510.078205699994,64.46466691440605,4,14,1
Pat Hill,2002,1578.25654042912,30,Fresno St. (CA),9,5,0,0.64286,378,379,-1,5,1,1510.078205699994,68.17833472912594,5,14,1
Pat Hill,2003,1569.31958035634,34,Fresno St. (CA),9,5,0,0.64286,322,317,5,5,1,1510.078205699994,59.241374656346125,6,14,1
Pat Hill,2004,1587.22881300371,20,Fresno St. (CA),9,3,0,0.75,482,253,229,5,1,1510.078205699994,77.15060730371601,7,14,1
Pat Hill,2005,1568.04789302768,30,Fresno St. (CA),8,5,0,0.61538,491,292,199,5,1,1510.078205699994,57.96968732768596,8,14,1
Pat Hill,2006,1503.70254792091,102,Fresno St. (CA),4,8,0,0.33333,276,339,-63,5,1,1510.078205699994,-6.375657779083895,9,14,1
Pat Hill,2007,1542.05411064155,47,Fresno St. (CA),9,4,0,0.69231,427,351,76,5,1,1510.078205699994,31.97590494155611,10,14,1
Pat Hill,2008,1522.32421212824,63,Fresno St. (CA),7,6,0,0.53846,385,404,-19,5,1,1510.078205699994,12.246006428246119,11,14,1
Pat Hill,2009,1524.42310605661,60,Fresno St. (CA),8,5,0,0.61538,440,369,71,5,1,1510.078205699994,14.344900356616108,12,14,1
Pat Hill,2010,1521.77980549497,67,Fresno St. (CA),8,5,0,0.61538,377,390,-13,5,1,1510.078205699994,11.701599794976119,13,14,1
Pat Hill,2011,1459.75484147495,2013,Fresno St. (CA),4,9,0,0.30769,371,457,-86,5,1,1510.078205699994,-50.32336422504409,14,14,1
Pat Narduzzi,2015,1511.99779819325,100,Pittsburgh (PA),8,5,0,0.61538,367,339,28,0,NA,1517.7447901780872,-5.746991984837223,0,0,1
Patrick Higgins,2012,1483.97376004323,1979,Purdue (IN),0,1,0,0,14,58,-44,6,0,1507.6210686885665,-23.64730864533658,0,0,1
Paul Chryst,2012,1489.10243088824,1963,Pittsburgh (PA),6,7,0,0.46154,346,274,72,2,0,1517.7447901780872,-28.642359289847263,0,3,2
Paul Chryst,2013,1524.39303365721,75,Pittsburgh (PA),7,6,0,0.53846,342,353,-11,2,0,1517.7447901780872,6.6482434791228116,1,3,2
Paul Chryst,2014,1496.67832115938,1945,Pittsburgh (PA),6,7,0,0.46154,414,342,72,2,0,1517.7447901780872,-21.066469018707267,2,3,2
Paul Chryst,2015,1584.16629984088,32,Wisconsin,10,3,0,0.76923,348,178,170,0,NA,1521.294341703084,62.8719581377959,3,3,2
Paul Haynes,2013,1458.96791210201,2049,Kent St. (OH),4,8,0,0.33333,249,323,-74,0,NA,1413.94448966414,45.02342243786984,0,2,1
Paul Haynes,2014,1418.10869557048,2103,Kent St. (OH),2,9,0,0.18182,180,319,-139,0,NA,1413.94448966414,4.16420590633993,1,2,1
Paul Haynes,2015,1385.12112669759,2135,Kent St. (OH),3,9,0,0.25,157,313,-156,0,NA,1413.94448966414,-28.82336296655012,2,2,1
Paul Johnson,1997,1499.34536652646,1649,Georgia Southern,10,3,0,0.76923,423,229,194,2,0,1498.239368491541,1.1059980349191392,0,18,3
Paul Johnson,1998,1518.04862439407,69,Georgia Southern,14,1,0,0.93333,654,363,291,2,0,1498.239368491541,19.809255902529003,1,18,3
Paul Johnson,1999,1504.45706934762,96,Georgia Southern,13,2,0,0.86667,747,262,485,2,0,1498.239368491541,6.217700856079091,2,18,3
Paul Johnson,2000,1505.76804744511,86,Georgia Southern,13,2,0,0.86667,506,274,232,2,0,1498.239368491541,7.528678953568942,3,18,3
Paul Johnson,2001,1523.25611938482,65,Georgia Southern,12,2,0,0.85714,525,215,310,2,0,1498.239368491541,25.016750893279095,4,18,3
Paul Johnson,2002,1441.61845546763,1885,Navy (MD),2,10,0,0.16667,290,436,-146,2,0,1495.13819738687,-53.519741919240005,5,18,3
Paul Johnson,2003,1501.4037192043,114,Navy (MD),8,5,0,0.61538,396,283,113,2,0,1495.13819738687,6.265521817429999,6,18,3
Paul Johnson,2004,1539.33243256675,54,Navy (MD),10,2,0,0.83333,334,238,96,2,0,1495.13819738687,44.194235179880025,7,18,3
Paul Johnson,2005,1550.23053842934,40,Navy (MD),8,4,0,0.66667,410,313,97,2,0,1495.13819738687,55.092341042470025,8,18,3
Paul Johnson,2006,1552.65504618683,41,Navy (MD),9,4,0,0.69231,367,261,106,2,0,1495.13819738687,57.516848799960144,9,18,3
Paul Johnson,2007,1559.31359136659,37,Navy (MD),8,4,0,0.66667,479,438,41,2,0,1495.13819738687,64.17539397971996,10,18,3
Paul Johnson,2008,1579.54318241772,26,Georgia Tech,9,4,0,0.69231,317,264,53,0,NA,1531.0374879400613,48.50569447765861,11,18,3
Paul Johnson,2009,1609.08115526662,18,Georgia Tech,10,3,0,0.76923,473,347,126,0,NA,1531.0374879400613,78.04366732655876,12,18,3
Paul Johnson,2010,1533.87929557238,56,Georgia Tech,6,7,0,0.46154,338,328,10,0,NA,1531.0374879400613,2.841807632318705,13,18,3
Paul Johnson,2011,1538.62550917709,54,Georgia Tech,8,5,0,0.61538,446,339,107,0,NA,1531.0374879400613,7.58802123702867,14,18,3
Paul Johnson,2012,1526.80033513399,79,Georgia Tech,7,7,0,0.5,470,396,74,0,NA,1531.0374879400613,-4.237152806071208,15,18,3
Paul Johnson,2013,1514.93622910905,94,Georgia Tech,7,6,0,0.53846,456,297,159,0,NA,1531.0374879400613,-16.101258831011364,16,18,3
Paul Johnson,2014,1582.01484026453,34,Georgia Tech,11,3,0,0.78571,530,360,170,0,NA,1531.0374879400613,50.97735232446871,17,18,3
Paul Johnson,2015,1477.48354925819,2052,Georgia Tech,3,9,0,0.25,351,309,42,0,NA,1531.0374879400613,-53.55393868187139,18,18,3
Paul Pasqualoni,1991,1575.54642984503,23,Syracuse (NY),10,2,0,0.83333,321,200,121,5,1,1512.0607509198694,63.48567892516053,0,16,2
Paul Pasqualoni,1992,1623.49931182609,9,Syracuse (NY),10,2,0,0.83333,340,205,135,5,1,1512.0607509198694,111.43856090622057,1,16,2
Paul Pasqualoni,1993,1580.60850618119,20,Syracuse (NY),6,4,1,0.59091,281,288,-7,5,1,1512.0607509198694,68.54775526132062,2,16,2
Paul Pasqualoni,1994,1574.13038443931,24,Syracuse (NY),7,4,0,0.63636,256,259,-3,5,1,1512.0607509198694,62.069633519440686,3,16,2
Paul Pasqualoni,1995,1592.81328585771,18,Syracuse (NY),9,3,0,0.75,375,213,162,5,1,1512.0607509198694,80.75253493784066,4,16,2
Paul Pasqualoni,1996,1601.41710993004,16,Syracuse (NY),9,3,0,0.75,437,208,229,5,1,1512.0607509198694,89.35635901017054,5,16,2
Paul Pasqualoni,1997,1603.19187625986,14,Syracuse (NY),9,4,0,0.69231,441,226,215,5,1,1512.0607509198694,91.1311253399906,6,16,2
Paul Pasqualoni,1998,1600.02935377717,20,Syracuse (NY),8,4,0,0.66667,478,300,178,5,1,1512.0607509198694,87.96860285730054,7,16,2
Paul Pasqualoni,1999,1572.62419558957,30,Syracuse (NY),7,5,0,0.58333,300,256,44,5,1,1512.0607509198694,60.56344466970063,8,16,2
Paul Pasqualoni,2000,1552.10920568812,38,Syracuse (NY),6,5,0,0.54545,294,212,82,5,1,1512.0607509198694,40.04845476825062,9,16,2
Paul Pasqualoni,2001,1595.91334816711,17,Syracuse (NY),10,3,0,0.76923,334,247,87,5,1,1512.0607509198694,83.85259724724051,10,16,2
Paul Pasqualoni,2002,1519.91236847276,71,Syracuse (NY),4,8,0,0.33333,347,406,-59,5,1,1512.0607509198694,7.851617552890502,11,16,2
Paul Pasqualoni,2003,1525.77739834171,69,Syracuse (NY),6,6,0,0.5,320,301,19,5,1,1512.0607509198694,13.716647421840662,12,16,2
Paul Pasqualoni,2004,1520.41517045182,72,Syracuse (NY),6,6,0,0.5,287,344,-57,5,1,1512.0607509198694,8.354419531950498,13,16,2
Paul Pasqualoni,2011,1470.58285626863,1994,Connecticut,5,7,0,0.41667,291,292,-1,5,1,1492.9687140351762,-22.385857766546224,14,16,2
Paul Pasqualoni,2012,1448.88455143052,2041,Connecticut,5,7,0,0.41667,213,238,-25,5,1,1492.9687140351762,-44.08416260465606,15,16,2
Paul Pasqualoni,2013,1434.72515384495,2069,Connecticut,0,4,0,0,72,130,-58,5,1,1492.9687140351762,-58.24356019022616,16,16,2
Paul Petrino,2013,1406.33619830255,2097,Idaho,1,11,0,0.08333,218,561,-343,0,NA,1457.508934455903,-51.17273615335307,0,2,1
Paul Petrino,2014,1362.30255572788,2122,Idaho,1,10,0,0.09091,275,410,-135,0,NA,1457.508934455903,-95.20637872802308,1,2,1
Paul Petrino,2015,1376.37964557668,2136,Idaho,4,8,0,0.33333,364,505,-141,0,NA,1457.508934455903,-81.12928887922294,2,2,1
Paul Rhoads,2009,1505.33651301198,91,Iowa St.,7,6,0,0.53846,267,284,-17,5,1,1465.6922785539466,39.64423445803345,0,6,1
Paul Rhoads,2010,1487.23376426934,1926,Iowa St.,5,7,0,0.41667,260,346,-86,5,1,1465.6922785539466,21.541485715393492,1,6,1
Paul Rhoads,2011,1474.9122942274,1988,Iowa St.,6,7,0,0.46154,295,382,-87,5,1,1465.6922785539466,9.220015673453418,2,6,1
Paul Rhoads,2012,1476.44212916448,2000,Iowa St.,6,7,0,0.46154,319,311,8,5,1,1465.6922785539466,10.749850610533485,3,6,1
Paul Rhoads,2013,1458.41984031826,2050,Iowa St.,3,9,0,0.25,298,432,-134,5,1,1465.6922785539466,-7.27243823568665,4,6,1
Paul Rhoads,2014,1419.2163791441,2100,Iowa St.,2,10,0,0.16667,278,466,-188,5,1,1465.6922785539466,-46.475899409846534,5,6,1
Paul Rhoads,2015,1410.45360646382,2122,Iowa St.,3,9,0,0.25,300,392,-92,5,1,1465.6922785539466,-55.238672090126556,6,6,1
Paul Wulff,2008,1421.38300570625,1983,Washington St.,2,11,0,0.15385,165,570,-405,5,1,1485.4547205921237,-64.07171488587369,0,3,1
Paul Wulff,2009,1377.64790627599,2018,Washington St.,1,11,0,0.08333,144,462,-318,5,1,1485.4547205921237,-107.8068143161338,1,3,1
Paul Wulff,2010,1363.01543266794,2038,Washington St.,2,10,0,0.16667,235,430,-195,5,1,1485.4547205921237,-122.43928792418365,2,3,1
Paul Wulff,2011,1376.84094549984,2063,Washington St.,4,8,0,0.33333,358,381,-23,5,1,1485.4547205921237,-108.61377509228373,3,3,1
Pete Carroll,2001,1515.74395138206,78,Southern California,6,6,0,0.5,298,207,91,2,0,1576.300219214122,-60.556267832062076,0,8,1
Pete Carroll,2002,1616.43919978213,14,Southern California,11,2,0,0.84615,465,240,225,2,0,1576.300219214122,40.13898056800781,1,8,1
Pete Carroll,2003,1670.128693126,4,Southern California,12,1,0,0.92308,534,239,295,2,0,1576.300219214122,93.82847391187784,2,8,1
Pete Carroll,2004,1716.87495799779,1,Southern California,11,0,0,1,496,169,327,2,0,1576.300219214122,140.57473878366795,3,8,1
Pete Carroll,2005,1722.81204408308,2,Southern California,0,1,0,0,638,297,341,2,0,1576.300219214122,146.511824868958,4,8,1
Pete Carroll,2006,1707.1045006989,1,Southern California,11,2,0,0.84615,396,197,199,2,0,1576.300219214122,130.8042814847779,5,8,1
Pete Carroll,2007,1700.89325497198,1,Southern California,11,2,0,0.84615,424,208,216,2,0,1576.300219214122,124.59303575785793,6,8,1
Pete Carroll,2008,1711.71714027679,1,Southern California,12,1,0,0.92308,488,117,371,2,0,1576.300219214122,135.41692106266783,7,8,1
Pete Carroll,2009,1660.75862087834,7,Southern California,9,4,0,0.69231,344,258,86,2,0,1576.300219214122,84.45840166421794,8,8,1
Pete Kaligis,2012,1486.59817347413,1972,Wyoming,0,1,0,0,14,45,-31,6,0,1488.9023608154184,-2.304187341288525,0,0,1
Pete Lembo,2011,1484.93702924722,1966,Ball St. (IN),6,6,0,0.5,304,416,-112,2,0,1487.7461602823912,-2.8091310351712764,0,4,1
Pete Lembo,2012,1523.80923598933,82,Ball St. (IN),9,4,0,0.69231,437,416,21,2,0,1487.7461602823912,36.06307570693889,1,4,1
Pete Lembo,2013,1550.77327708373,53,Ball St. (IN),10,3,0,0.76923,501,321,180,2,0,1487.7461602823912,63.02711680133871,2,4,1
Pete Lembo,2014,1511.68416551583,102,Ball St. (IN),5,7,0,0.41667,332,326,6,2,0,1487.7461602823912,23.938005233438844,3,4,1
Pete Lembo,2015,1443.51732628155,2091,Ball St. (IN),3,9,0,0.25,277,430,-153,2,0,1487.7461602823912,-44.22883400084129,4,4,1
Phil Bennett,2002,1446.14670077859,1882,Southern Methodist (TX),3,9,0,0.25,207,378,-171,5,1,1499.2820360582552,-53.13533527966524,0,6,2
Phil Bennett,2003,1366.69229316244,1932,Southern Methodist (TX),0,12,0,0,134,386,-252,5,1,1499.2820360582552,-132.58974289581533,1,6,2
Phil Bennett,2004,1391.71561294552,1943,Southern Methodist (TX),3,8,0,0.27273,202,420,-218,5,1,1499.2820360582552,-107.56642311273527,2,6,2
Phil Bennett,2005,1423.7370396448,1947,Southern Methodist (TX),5,6,0,0.45455,229,280,-51,5,1,1499.2820360582552,-75.54499641345524,3,6,2
Phil Bennett,2006,1437.7788821573,1947,Southern Methodist (TX),6,6,0,0.5,325,294,31,5,1,1499.2820360582552,-61.50315390095534,4,6,2
Phil Bennett,2007,1371.35709457732,1992,Southern Methodist (TX),1,11,0,0.08333,340,477,-137,5,1,1499.2820360582552,-127.92494148093533,5,6,2
Phil Bennett,2010,1483.65242678411,1942,Pittsburgh (PA),1,0,0,1,27,10,17,6,0,1517.7447901780872,-34.092363393977166,6,6,2
Philip Montgomery,2015,1497.04469786045,1962,Tulsa (OK),6,7,0,0.46154,483,518,-35,0,NA,1495.9739845927961,1.0707132676539004,0,0,1
Phillip Fulmer,1992,1542.66584264571,44,Tennessee,4,0,0,1,141,71,70,4,1,1566.9224555968624,-24.25661295115242,0,16,1
Phillip Fulmer,1993,1601.34196924109,14,Tennessee,10,2,0,0.83333,484,175,309,4,1,1566.9224555968624,34.41951364422766,1,16,1
Phillip Fulmer,1994,1604.025019136,13,Tennessee,8,4,0,0.66667,363,208,155,4,1,1566.9224555968624,37.10256353913769,2,16,1
Phillip Fulmer,1995,1654.13321111568,5,Tennessee,11,1,0,0.91667,431,228,203,4,1,1566.9224555968624,87.21075551881768,3,16,1
Phillip Fulmer,1996,1657.82361506006,6,Tennessee,10,2,0,0.83333,437,185,252,4,1,1566.9224555968624,90.9011594631977,4,16,1
Phillip Fulmer,1997,1674.02973978418,4,Tennessee,11,2,0,0.84615,428,286,142,4,1,1566.9224555968624,107.10728418731765,5,16,1
Phillip Fulmer,1998,1717.99763404863,1,Tennessee,13,0,0,1,431,189,242,4,1,1566.9224555968624,151.07517845176767,6,16,1
Phillip Fulmer,1999,1681.11982442963,2,Tennessee,9,3,0,0.75,369,194,175,4,1,1566.9224555968624,114.19736883276755,7,16,1
Phillip Fulmer,2000,1645.09602072694,6,Tennessee,8,4,0,0.66667,380,247,133,4,1,1566.9224555968624,78.17356513007758,8,16,1
Phillip Fulmer,2001,1667.23731328786,1,Tennessee,11,2,0,0.84615,400,251,149,4,1,1566.9224555968624,100.31485769099754,9,16,1
Phillip Fulmer,2002,1619.64826386158,11,Tennessee,8,5,0,0.61538,296,227,69,4,1,1566.9224555968624,52.72580826471767,10,16,1
Phillip Fulmer,2003,1632.85834478866,12,Tennessee,10,3,0,0.76923,365,239,126,4,1,1566.9224555968624,65.93588919179751,11,16,1
Phillip Fulmer,2004,1629.84365799843,13,Tennessee,10,3,0,0.76923,378,295,83,4,1,1566.9224555968624,62.9212024015676,12,16,1
Phillip Fulmer,2005,1562.94651584073,34,Tennessee,5,6,0,0.45455,205,205,0,4,1,1566.9224555968624,-3.9759397561324477,13,16,1
Phillip Fulmer,2006,1592.2859714424,21,Tennessee,9,4,0,0.69231,362,254,108,4,1,1566.9224555968624,25.363515845537677,14,16,1
Phillip Fulmer,2007,1622.72332929067,12,Tennessee,10,4,0,0.71429,455,382,73,4,1,1566.9224555968624,55.800873693807716,15,16,1
Phillip Fulmer,2008,1554.95210306724,39,Tennessee,5,7,0,0.41667,208,201,7,4,1,1566.9224555968624,-11.97035252962246,16,16,1
"Phillip John ""PJ"" Fleck",2013,1409.37130702184,2094,Western Michigan,1,11,0,0.08333,206,425,-219,0,NA,1499.8452273096298,-90.47392028778972,0,2,1
"Phillip John ""PJ"" Fleck",2014,1469.3170021046,2048,Western Michigan,8,5,0,0.61538,439,324,115,0,NA,1499.8452273096298,-30.528225205029685,1,2,1
"Phillip John ""PJ"" Fleck",2015,1504.67488075436,116,Western Michigan,8,5,0,0.61538,456,332,124,0,NA,1499.8452273096298,4.829653444730184,2,2,1
Ralph Friedgen,2001,1584.24921488056,19,Maryland,10,2,0,0.83333,413,266,147,4,1,1502.7425869042138,81.50662797634618,0,9,1
Ralph Friedgen,2002,1612.60526545482,15,Maryland,11,3,0,0.78571,451,228,223,4,1,1502.7425869042138,109.86267855060623,1,9,1
Ralph Friedgen,2003,1631.67143858987,13,Maryland,10,3,0,0.76923,406,206,200,4,1,1502.7425869042138,128.92885168565613,2,9,1
Ralph Friedgen,2004,1572.00205563178,30,Maryland,5,6,0,0.45455,195,220,-25,4,1,1502.7425869042138,69.25946872756617,3,9,1
Ralph Friedgen,2005,1539.34757437155,50,Maryland,5,6,0,0.45455,270,275,-5,4,1,1502.7425869042138,36.60498746733629,4,9,1
Ralph Friedgen,2006,1559.97325954924,37,Maryland,9,4,0,0.69231,284,284,0,4,1,1502.7425869042138,57.23067264502629,5,9,1
Ralph Friedgen,2007,1528.1717752644,59,Maryland,6,7,0,0.46154,313,280,33,4,1,1502.7425869042138,25.429188360186117,6,9,1
Ralph Friedgen,2008,1548.36917588396,42,Maryland,8,5,0,0.61538,283,292,-9,4,1,1502.7425869042138,45.6265889797462,7,9,1
Ralph Friedgen,2009,1454.81941009105,1977,Maryland,2,10,0,0.16667,256,375,-119,4,1,1502.7425869042138,-47.923176813163764,8,9,1
Ralph Friedgen,2010,1505.50826470062,96,Maryland,9,4,0,0.69231,419,288,131,4,1,1502.7425869042138,2.7656777964061803,9,9,1
Randy Edsall,1999,1488.87608947896,1776,Connecticut,4,7,0,0.36364,255,383,-128,2,0,1492.9687140351762,-4.092624556216151,0,16,2
Randy Edsall,2000,1448.57720281937,1851,Connecticut,3,8,0,0.27273,220,368,-148,2,0,1492.9687140351762,-44.39151121580608,1,16,2
Randy Edsall,2001,1411.62134223195,1889,Connecticut,2,9,0,0.18182,192,370,-178,2,0,1492.9687140351762,-81.34737180322622,2,16,2
Randy Edsall,2002,1452.07271234485,1876,Connecticut,6,6,0,0.5,373,270,103,2,0,1492.9687140351762,-40.8960016903261,3,16,2
Randy Edsall,2003,1523.12353905496,71,Connecticut,9,3,0,0.75,408,300,108,2,0,1492.9687140351762,30.154825019783857,4,16,2
Randy Edsall,2004,1538.94158092126,55,Connecticut,8,4,0,0.66667,363,260,103,2,0,1492.9687140351762,45.97286688608392,5,16,2
Randy Edsall,2005,1503.89619103931,98,Connecticut,5,6,0,0.45455,272,211,61,2,0,1492.9687140351762,10.927477004133834,6,16,2
Randy Edsall,2006,1464.25237428321,1916,Connecticut,4,8,0,0.33333,257,324,-67,2,0,1492.9687140351762,-28.71633975196619,7,16,2
Randy Edsall,2007,1506.97513452493,89,Connecticut,9,4,0,0.69231,344,247,97,2,0,1492.9687140351762,14.006420489753737,8,16,2
Randy Edsall,2008,1520.25778380892,66,Connecticut,8,5,0,0.61538,324,257,67,2,0,1492.9687140351762,27.289069773743904,9,16,2
Randy Edsall,2009,1531.58123705447,54,Connecticut,8,5,0,0.61538,405,307,98,2,0,1492.9687140351762,38.6125230192938,10,16,2
Randy Edsall,2010,1556.06644817174,39,Connecticut,8,5,0,0.61538,343,286,57,2,0,1492.9687140351762,63.09773413656376,11,16,2
Randy Edsall,2011,1455.98331375709,2016,Maryland,2,10,0,0.16667,277,411,-134,5,1,1502.7425869042138,-46.75927314712385,12,16,2
Randy Edsall,2012,1426.67774083651,2051,Maryland,4,8,0,0.33333,241,326,-85,5,1,1502.7425869042138,-76.06484606770368,13,16,2
Randy Edsall,2013,1479.06041409689,2013,Maryland,7,6,0,0.53846,340,329,11,5,1,1502.7425869042138,-23.682172807323695,14,16,2
Randy Edsall,2014,1490.60889664469,1993,Maryland,7,6,0,0.53846,370,392,-22,5,1,1502.7425869042138,-12.133690259523746,15,16,2
Randy Edsall,2015,1444.88717354983,2089,Maryland,2,4,0,0.33333,146,208,-62,5,1,1502.7425869042138,-57.8554133543837,16,16,2
Randy Shannon,2007,1485.73995999879,1897,Miami (FL),5,7,0,0.41667,247,312,-65,5,1,1542.5784249713479,-56.83846497255786,0,3,1
Randy Shannon,2008,1505.03175394406,96,Miami (FL),7,6,0,0.53846,352,314,38,5,1,1542.5784249713479,-37.54667102728786,1,3,1
Randy Shannon,2009,1547.56761103539,43,Miami (FL),9,4,0,0.69231,394,288,106,5,1,1542.5784249713479,4.989186064042087,2,3,1
Randy Shannon,2010,1542.08867893555,48,Miami (FL),7,5,0,0.58333,325,236,89,5,1,1542.5784249713479,-0.4897460357979071,3,3,1
Randy Walker,1990,1504.95960405792,82,Miami (OH),5,5,1,0.5,200,225,-25,2,0,1511.3512943566377,-6.391690298717776,0,15,2
Randy Walker,1991,1521.60402262251,62,Miami (OH),6,4,1,0.59091,214,140,74,2,0,1511.3512943566377,10.252728265872292,1,15,2
Randy Walker,1992,1529.07277202829,52,Miami (OH),6,4,1,0.59091,210,204,6,2,0,1511.3512943566377,17.721477671652337,2,15,2
Randy Walker,1993,1485.67641732906,1708,Miami (OH),4,7,0,0.36364,186,248,-62,2,0,1511.3512943566377,-25.674877027577622,3,15,2
Randy Walker,1994,1502.64889986677,91,Miami (OH),6,4,1,0.59091,262,260,2,2,0,1511.3512943566377,-8.702394489867629,4,15,2
Randy Walker,1995,1547.5221015737,36,Miami (OH),8,2,1,0.77273,326,165,161,2,0,1511.3512943566377,36.17080721706225,5,15,2
Randy Walker,1996,1532.4549476296,51,Miami (OH),6,5,0,0.54545,273,168,105,2,0,1511.3512943566377,21.10365327296222,6,15,2
Randy Walker,1997,1562.01346748839,32,Miami (OH),8,3,0,0.72727,412,226,186,2,0,1511.3512943566377,50.6621731317523,7,15,2
Randy Walker,1998,1607.82730991651,19,Miami (OH),10,1,0,0.90909,317,142,175,2,0,1511.3512943566377,96.4760155598724,8,15,2
Randy Walker,1999,1512.13113623537,75,Northwestern (IL),3,8,0,0.27273,141,301,-160,3,0,1483.6666648756075,28.464471359762456,9,15,2
Randy Walker,2000,1542.06183516477,44,Northwestern (IL),8,4,0,0.66667,441,400,41,3,0,1483.6666648756075,58.39517028916248,10,15,2
Randy Walker,2001,1492.53792426799,1788,Northwestern (IL),4,7,0,0.36364,320,378,-58,3,0,1483.6666648756075,8.871259392382626,11,15,2
Randy Walker,2002,1441.3148576833,1887,Northwestern (IL),3,9,0,0.25,272,493,-221,3,0,1483.6666648756075,-42.35180719230743,12,15,2
Randy Walker,2003,1477.08792506584,1859,Northwestern (IL),6,7,0,0.46154,263,326,-63,3,0,1483.6666648756075,-6.578739809767512,13,15,2
Randy Walker,2004,1500.47968302798,123,Northwestern (IL),6,6,0,0.5,295,342,-47,3,0,1483.6666648756075,16.81301815237248,14,15,2
Randy Walker,2005,1534.07711932007,54,Northwestern (IL),7,5,0,0.58333,388,407,-19,3,0,1483.6666648756075,50.41045444446263,15,15,2
Reggie Herring,2007,1529.28535806391,58,Arkansas,0,1,0,0,7,38,-31,6,0,1526.55012729908,2.735230764830021,0,0,1
