rating,coach_year,Coach,Year,Team,avg_team_rating
-0.32671650918962897,Jim Hofher:2004,Jim Hofher,2004,Buffalo (NY),-0.852069466534139
-0.5364985622537485,Jim Hofher:2005,Jim Hofher,2005,Buffalo (NY),-0.852069466534139
0.17149014101573856,Jim L. Mora:2012,Jim L. Mora,2012,UCLA,0.12317190483532575
0.45258848743835267,Jim L. Mora:2013,Jim L. Mora,2013,UCLA,0.12317190483532575
0.45258848743835267,Jim L. Mora:2014,Jim L. Mora,2014,UCLA,0.12317190483532575
0.1047884765959528,Jim L. Mora:2015,Jim L. Mora,2015,UCLA,0.12317190483532575
-0.19612386861520295,Jim Leavitt:1997,Jim Leavitt,1997,South Florida,0.06021195774951144
0.3575637149530193,Jim Leavitt:1998,Jim Leavitt,1998,South Florida,0.06021195774951144
0.17033803576567205,Jim Leavitt:1999,Jim Leavitt,1999,South Florida,0.06021195774951144
0.17033803576567202,Jim Leavitt:2000,Jim Leavitt,2e3,South Florida,0.06021195774951144
0.3575637149530194,Jim Leavitt:2001,Jim Leavitt,2001,South Florida,0.06021195774951144
0.5495583929445368,Jim Leavitt:2002,Jim Leavitt,2002,South Florida,0.06021195774951144
0.17033803576567202,Jim Leavitt:2003,Jim Leavitt,2003,South Florida,0.06021195774951144
-0.37842437983629956,Jim Leavitt:2004,Jim Leavitt,2004,South Florida,0.06021195774951144
-0.10959069792673479,Jim Leavitt:2005,Jim Leavitt,2005,South Florida,0.06021195774951144
0.30961459700270105,Jim Leavitt:2006,Jim Leavitt,2006,South Florida,0.06021195774951144
0.3096145970027009,Jim Leavitt:2007,Jim Leavitt,2007,South Florida,0.06021195774951144
0.1384277570339043,Jim Leavitt:2008,Jim Leavitt,2008,South Florida,0.06021195774951144
0.1384277570339043,Jim Leavitt:2009,Jim Leavitt,2009,South Florida,0.06021195774951144
-0.4301088628349657,Jim McElwain:2012,Jim McElwain,2012,Colorado St.,0.005148842510856929
0.07399255761675302,Jim McElwain:2013,Jim McElwain,2013,Colorado St.,0.005148842510856929
0.6360948194606343,Jim McElwain:2014,Jim McElwain,2014,Colorado St.,0.005148842510856929
-0.044147275261654725,Jim McElwain:2015,Jim McElwain,2015,Florida,0.8535836164170804
-0.5258732232986993,Jim Tressel:2001,Jim Tressel,2001,Ohio St.,1.2401493721899275
0.6092655116535511,Jim Tressel:2002,Jim Tressel,2002,Ohio St.,1.2401493721899275
0.12507912010849348,Jim Tressel:2003,Jim Tressel,2003,Ohio St.,1.2401493721899275
-0.3314000275829936,Jim Tressel:2004,Jim Tressel,2004,Ohio St.,1.2401493721899275
0.08535567020509888,Jim Tressel:2005,Jim Tressel,2005,Ohio St.,1.2401493721899275
0.34589495450717783,Jim Tressel:2006,Jim Tressel,2006,Ohio St.,1.2401493721899275
0.1250791201084936,Jim Tressel:2007,Jim Tressel,2007,Ohio St.,1.2401493721899275
-0.08362401753625352,Jim Tressel:2008,Jim Tressel,2008,Ohio St.,1.2401493721899275
0.12507912010849356,Jim Tressel:2009,Jim Tressel,2009,Ohio St.,1.2401493721899275
0.345894954507178,Jim Tressel:2010,Jim Tressel,2010,Ohio St.,1.2401493721899275
-0.12159690342138627,Jimbo Fisher:2010,Jimbo Fisher,2010,Florida St.,1.0080873771110854
-0.17116250670437821,Jimbo Fisher:2011,Jimbo Fisher,2011,Florida St.,1.0080873771110854
0.26355338725730965,Jimbo Fisher:2012,Jimbo Fisher,2012,Florida St.,1.0080873771110854
0.6932840359862049,Jimbo Fisher:2013,Jimbo Fisher,2013,Florida St.,1.0080873771110854
0.47205131950757384,Jimbo Fisher:2014,Jimbo Fisher,2014,Florida St.,1.0080873771110854
0.021227691278942657,Jimbo Fisher:2015,Jimbo Fisher,2015,Florida St.,1.0080873771110854
-0.18504917123614179,Joe Glenn:2003,Joe Glenn,2003,Wyoming,-0.47278875060432085
0.3430385772891714,Joe Glenn:2004,Joe Glenn,2004,Wyoming,-0.47278875060432085
-0.11474905890934432,Joe Glenn:2005,Joe Glenn,2005,Wyoming,-0.47278875060432085
0.16870637157402776,Joe Glenn:2006,Joe Glenn,2006,Wyoming,-0.47278875060432085
-0.006853671344796965,Joe Glenn:2007,Joe Glenn,2007,Wyoming,-0.47278875060432085
-0.18504917123614179,Joe Glenn:2008,Joe Glenn,2008,Wyoming,-0.47278875060432085
-0.6682580350166547,Joe Kines:1992,Joe Kines,1992,Arkansas,0.27453598251789463
-0.24551309931395318,Joe Kines:2006,Joe Kines,2006,Alabama,0.8179812535508654
-0.9520262217744356,Joe Novak:1996,Joe Novak,1996,Northern Illinois,0.08597331320519616
-1.1488743910641857,Joe Novak:1997,Joe Novak,1997,Northern Illinois,0.08597331320519616
-0.7612255487646697,Joe Novak:1998,Joe Novak,1998,Northern Illinois,0.08597331320519616
-0.2090239045924526,Joe Novak:1999,Joe Novak,1999,Northern Illinois,0.08597331320519616
-0.026544202580805032,Joe Novak:2000,Joe Novak,2e3,Northern Illinois,0.08597331320519616
-0.02654420258080523,Joe Novak:2001,Joe Novak,2001,Northern Illinois,0.08597331320519616
0.22953690467947435,Joe Novak:2002,Joe Novak,2002,Northern Illinois,0.08597331320519616
0.5971026176457052,Joe Novak:2003,Joe Novak,2003,Northern Illinois,0.08597331320519616
0.410703114516121,Joe Novak:2004,Joe Novak,2004,Northern Illinois,0.08597331320519616
0.052104795149041,Joe Novak:2005,Joe Novak,2005,Northern Illinois,0.08597331320519616
-0.04402011242816984,Joe Novak:2006,Joe Novak,2006,Northern Illinois,0.08597331320519616
-0.8285524873803357,Joe Novak:2007,Joe Novak,2007,Northern Illinois,0.08597331320519616
-0.4610681622556234,Joe Paterno:1966,Joe Paterno,1966,Penn St.,0.8282627346365288
0.001311064222424936,Joe Paterno:1967,Joe Paterno,1967,Penn St.,0.8282627346365288
0.6555077010150453,Joe Paterno:1968,Joe Paterno,1968,Penn St.,0.8282627346365288
0.6555077010150453,Joe Paterno:1969,Joe Paterno,1969,Penn St.,0.8282627346365288
-0.05614882482955484,Joe Paterno:1970,Joe Paterno,1970,Penn St.,0.8282627346365288
0.4690125833938922,Joe Paterno:1971,Joe Paterno,1971,Penn St.,0.8282627346365288
0.25687682097904374,Joe Paterno:1972,Joe Paterno,1972,Penn St.,0.8282627346365288
0.6929688866748653,Joe Paterno:1973,Joe Paterno,1973,Penn St.,0.8282627346365288
0.25687682097904374,Joe Paterno:1974,Joe Paterno,1974,Penn St.,0.8282627346365288
0.05491179177198004,Joe Paterno:1975,Joe Paterno,1975,Penn St.,0.8282627346365288
-0.3251676639401167,Joe Paterno:1976,Joe Paterno,1976,Penn St.,0.8282627346365288
0.469012583393892,Joe Paterno:1977,Joe Paterno,1977,Penn St.,0.8282627346365288
0.4690125833938922,Joe Paterno:1978,Joe Paterno,1978,Penn St.,0.8282627346365288
-0.1385572559766405,Joe Paterno:1979,Joe Paterno,1979,Penn St.,0.8282627346365288
0.25687682097904374,Joe Paterno:1980,Joe Paterno,1980,Penn St.,0.8282627346365288
0.25687682097904374,Joe Paterno:1981,Joe Paterno,1981,Penn St.,0.8282627346365288
0.469012583393892,Joe Paterno:1982,Joe Paterno,1982,Penn St.,0.8282627346365288
-0.2644604448977017,Joe Paterno:1983,Joe Paterno,1983,Penn St.,0.8282627346365288
-0.390469620598199,Joe Paterno:1984,Joe Paterno,1984,Penn St.,0.8282627346365288
0.4690125833938922,Joe Paterno:1985,Joe Paterno,1985,Penn St.,0.8282627346365288
0.6929688866748653,Joe Paterno:1986,Joe Paterno,1986,Penn St.,0.8282627346365288
-0.1385572559766403,Joe Paterno:1987,Joe Paterno,1987,Penn St.,0.8282627346365288
-0.5781227582639168,Joe Paterno:1988,Joe Paterno,1988,Penn St.,0.8282627346365288
-0.1385572559766405,Joe Paterno:1989,Joe Paterno,1989,Penn St.,0.8282627346365288
0.054911791771979745,Joe Paterno:1990,Joe Paterno,1990,Penn St.,0.8282627346365288
0.3021042791830808,Joe Paterno:1991,Joe Paterno,1991,Penn St.,0.8282627346365288
-0.3251676639401168,Joe Paterno:1992,Joe Paterno,1992,Penn St.,0.8282627346365288
0.25687682097904374,Joe Paterno:1993,Joe Paterno,1993,Penn St.,0.8282627346365288
0.6929688866748653,Joe Paterno:1994,Joe Paterno,1994,Penn St.,0.8282627346365288
0.054911791771979745,Joe Paterno:1995,Joe Paterno,1995,Penn St.,0.8282627346365288
0.3021042791830808,Joe Paterno:1996,Joe Paterno,1996,Penn St.,0.8282627346365288
0.05491179177198004,Joe Paterno:1997,Joe Paterno,1997,Penn St.,0.8282627346365288
0.054911791771979745,Joe Paterno:1998,Joe Paterno,1998,Penn St.,0.8282627346365288
0.10512809533378031,Joe Paterno:1999,Joe Paterno,1999,Penn St.,0.8282627346365288
-0.6840291887780082,Joe Paterno:2000,Joe Paterno,2e3,Penn St.,0.8282627346365288
-0.5781227582639169,Joe Paterno:2001,Joe Paterno,2001,Penn St.,0.8282627346365288
-0.08320053213185598,Joe Paterno:2002,Joe Paterno,2002,Penn St.,0.8282627346365288
-1.0334754463104496,Joe Paterno:2003,Joe Paterno,2003,Penn St.,0.8282627346365288
-0.7624322128292795,Joe Paterno:2004,Joe Paterno,2004,Penn St.,0.8282627346365288
0.469012583393892,Joe Paterno:2005,Joe Paterno,2005,Penn St.,0.8282627346365288
-0.08320053213185598,Joe Paterno:2006,Joe Paterno,2006,Penn St.,0.8282627346365288
-0.08320053213185621,Joe Paterno:2007,Joe Paterno,2007,Penn St.,0.8282627346365288
0.3021042791830808,Joe Paterno:2008,Joe Paterno,2008,Penn St.,0.8282627346365288
0.3021042791830808,Joe Paterno:2009,Joe Paterno,2009,Penn St.,0.8282627346365288
-0.44015266563087935,Joe Paterno:2010,Joe Paterno,2010,Penn St.,0.8282627346365288
0.3325675734495126,Joe Paterno:2011,Joe Paterno,2011,Penn St.,0.8282627346365288
-0.11474905890934432,Joe Tiller:1991,Joe Tiller,1991,Wyoming,-0.47278875060432085
-0.006853671344796778,Joe Tiller:1992,Joe Tiller,1992,Wyoming,-0.47278875060432085
0.5175284176888296,Joe Tiller:1993,Joe Tiller,1993,Wyoming,-0.47278875060432085
0.16870637157402776,Joe Tiller:1994,Joe Tiller,1994,Wyoming,-0.47278875060432085
0.2528773149861272,Joe Tiller:1995,Joe Tiller,1995,Wyoming,-0.47278875060432085
0.8725620762080775,Joe Tiller:1996,Joe Tiller,1996,Wyoming,-0.47278875060432085
0.549233660163258,Joe Tiller:1997,Joe Tiller,1997,Purdue (IN),-0.1900435383096238
0.44207630854760627,Joe Tiller:1998,Joe Tiller,1998,Purdue (IN),-0.1900435383096238
0.1954613985341652,Joe Tiller:1999,Joe Tiller,1999,Purdue (IN),-0.1900435383096238
0.3710275433519798,Joe Tiller:2000,Joe Tiller,2e3,Purdue (IN),-0.1900435383096238
0.02112749766686521,Joe Tiller:2001,Joe Tiller,2001,Purdue (IN),-0.1900435383096238
0.10539792605964424,Joe Tiller:2002,Joe Tiller,2002,Purdue (IN),-0.1900435383096238
0.44207630854760627,Joe Tiller:2003,Joe Tiller,2003,Purdue (IN),-0.1900435383096238
0.19546139853416483,Joe Tiller:2004,Joe Tiller,2004,Purdue (IN),-0.1900435383096238
-0.07085907933291671,Joe Tiller:2005,Joe Tiller,2005,Purdue (IN),-0.1900435383096238
0.18302863774708567,Joe Tiller:2006,Joe Tiller,2006,Purdue (IN),-0.1900435383096238
0.27285426056993284,Joe Tiller:2007,Joe Tiller,2007,Purdue (IN),-0.1900435383096238
-0.32938838726820685,Joe Tiller:2008,Joe Tiller,2008,Purdue (IN),-0.1900435383096238
0.7082981910569698,Joey Jones:2009,Joey Jones,2009,South Alabama,0.09950926242382609
0.8867083109018662,Joey Jones:2010,Joey Jones,2010,South Alabama,0.09950926242382609
0.07328393863686374,Joey Jones:2011,Joey Jones,2011,South Alabama,0.09950926242382609
-0.8980545060332944,Joey Jones:2012,Joey Jones,2012,South Alabama,0.09950926242382609
-0.13009462218192575,Joey Jones:2013,Joey Jones,2013,South Alabama,0.09950926242382609
-0.21858208981690913,Joey Jones:2014,Joey Jones,2014,South Alabama,0.09950926242382609
-0.30434701597529173,Joey Jones:2015,Joey Jones,2015,South Alabama,0.09950926242382609
-0.25292063503000634,"John ""Doc"" Holliday:2010","John ""Doc"" Holliday",2010,Marshall (WV),0.0010133509809390781
0.0019089123924697267,"John ""Doc"" Holliday:2011","John ""Doc"" Holliday",2011,Marshall (WV),0.0010133509809390781
-0.2529206350300065,"John ""Doc"" Holliday:2012","John ""Doc"" Holliday",2012,Marshall (WV),0.0010133509809390781
0.40392456703682356,"John ""Doc"" Holliday:2013","John ""Doc"" Holliday",2013,Marshall (WV),0.0010133509809390781
0.9296065433518593,"John ""Doc"" Holliday:2014","John ""Doc"" Holliday",2014,Marshall (WV),0.0010133509809390781
0.5152404616252708,"John ""Doc"" Holliday:2015","John ""Doc"" Holliday",2015,Marshall (WV),0.0010133509809390781
0.003761173739729186,John Bonamego:2015,John Bonamego,2015,Central Michigan,-0.0024103526410128306
0.1743503154541989,John Bunting:2001,John Bunting,2001,North Carolina,-0.0068589368159932135
-0.6012137897458137,John Bunting:2002,John Bunting,2002,North Carolina,-0.0068589368159932135
-0.7822147391469945,John Bunting:2003,John Bunting,2003,North Carolina,-0.0068589368159932135
-0.0745751431789621,John Bunting:2004,John Bunting,2004,North Carolina,-0.0068589368159932135
-0.16253669578873675,John Bunting:2005,John Bunting,2005,North Carolina,-0.0068589368159932135
-0.6012137897458137,John Bunting:2006,John Bunting,2006,North Carolina,-0.0068589368159932135
0.6325162491640497,John L. Smith:1989,John L. Smith,1989,Idaho,-0.35369568748744235
0.5295067412654757,John L. Smith:1990,John L. Smith,1990,Idaho,-0.35369568748744235
0.19325261376238645,John L. Smith:1991,John L. Smith,1991,Idaho,-0.35369568748744235
0.6325162491640497,John L. Smith:1992,John L. Smith,1992,Idaho,-0.35369568748744235
0.7632428259486135,John L. Smith:1993,John L. Smith,1993,Idaho,-0.35369568748744235
0.6325162491640496,John L. Smith:1994,John L. Smith,1994,Idaho,-0.35369568748744235
-0.16861586823006994,John L. Smith:1995,John L. Smith,1995,Utah St.,-0.3629314522719446
0.1978775774400333,John L. Smith:1996,John L. Smith,1996,Utah St.,-0.3629314522719446
0.11141834932330742,John L. Smith:1997,John L. Smith,1997,Utah St.,-0.3629314522719446
-0.03977199098035975,John L. Smith:1998,John L. Smith,1998,Louisville (KY),0.2641395732903133
-0.03977199098035972,John L. Smith:1999,John L. Smith,1999,Louisville (KY),0.2641395732903133
0.32283160721917387,John L. Smith:2000,John L. Smith,2e3,Louisville (KY),0.2641395732903133
0.5653566784785283,John L. Smith:2001,John L. Smith,2001,Louisville (KY),0.2641395732903133
-0.1400612035053382,John L. Smith:2002,John L. Smith,2002,Louisville (KY),0.2641395732903133
-0.015603555500244837,John L. Smith:2003,John L. Smith,2003,Michigan St.,0.3499233984449641
-0.43517328089410673,John L. Smith:2004,John L. Smith,2004,Michigan St.,0.3499233984449641
-0.3410392524629985,John L. Smith:2005,John L. Smith,2005,Michigan St.,0.3499233984449641
-0.6094143282604816,John L. Smith:2006,John L. Smith,2006,Michigan St.,0.3499233984449641
-0.5701006561427282,John L. Smith:2012,John L. Smith,2012,Arkansas,0.27453598251789463
-0.4747564854397252,John Mumford:2003,John Mumford,2003,Army (NY),-1.151513576944475
-0.05952807267768368,John Mumford:2015,John Mumford,2015,Louisiana-Monroe,-0.5469394553345872
-0.9108177696563768,John Thompson:2003,John Thompson,2003,East Carolina (NC),-0.12731666272227787
-0.6588623977220267,John Thompson:2004,John Thompson,2004,East Carolina (NC),-0.12731666272227787
0.16078506960260117,John Thompson:2012,John Thompson,2012,Arkansas St.,-0.07242000203290645
0.16078506960260117,John Thompson:2013,John Thompson,2013,Arkansas St.,-0.07242000203290645
0.1467788756254269,Joker Phillips:2010,Joker Phillips,2010,Kentucky,-0.5758502664440414
0.04618972092231715,Joker Phillips:2011,Joker Phillips,2011,Kentucky,-0.5758502664440414
-0.5064762128491952,Joker Phillips:2012,Joker Phillips,2012,Kentucky,-0.5758502664440414
-0.5055749780484902,Jon Embree:2011,Jon Embree,2011,Colorado,-0.31900030576923616
-0.8208588804087729,Jon Embree:2012,Jon Embree,2012,Colorado,-0.31900030576923616
-0.17806395133912373,Jon Tenuta:2007,Jon Tenuta,2007,Georgia Tech,-0.01893325764485333
0.3412897194745046,June Jones:1999,June Jones,1999,Hawaii,7.6210584222848e-5
-0.6047479511482016,June Jones:2000,June Jones,2e3,Hawaii,7.6210584222848e-5
0.4535241816314929,June Jones:2001,June Jones,2001,Hawaii,7.6210584222848e-5
0.4044325014655512,June Jones:2002,June Jones,2002,Hawaii,7.6210584222848e-5
0.23920712722524304,June Jones:2003,June Jones,2003,Hawaii,7.6210584222848e-5
0.17063199371999724,June Jones:2004,June Jones,2004,Hawaii,7.6210584222848e-5
-0.25243157905227537,June Jones:2005,June Jones,2005,Hawaii,7.6210584222848e-5
0.5737510649264301,June Jones:2006,June Jones,2006,Hawaii,7.6210584222848e-5
0.8815972069493175,June Jones:2007,June Jones,2007,Hawaii,7.6210584222848e-5
-0.6143709827795696,June Jones:2008,June Jones,2008,Southern Methodist (TX),-0.7795318011495561
0.592048627975524,June Jones:2009,June Jones,2009,Southern Methodist (TX),-0.7795318011495561
0.3522467832185856,June Jones:2010,June Jones,2010,Southern Methodist (TX),-0.7795318011495561
0.592048627975524,June Jones:2011,June Jones,2011,Southern Methodist (TX),-0.7795318011495561
0.4247581034903929,June Jones:2012,June Jones,2012,Southern Methodist (TX),-0.7795318011495561
0.1502757985365264,June Jones:2013,June Jones,2013,Southern Methodist (TX),-0.7795318011495561
-0.21866405908461298,June Jones:2014,June Jones,2014,Southern Methodist (TX),-0.7795318011495561
-0.20865048854569548,Justin Fuente:2012,Justin Fuente,2012,Memphis (TN),-0.42626170624034687
-0.3903297962325854,Justin Fuente:2013,Justin Fuente,2013,Memphis (TN),-0.42626170624034687
0.7385949554338884,Justin Fuente:2014,Justin Fuente,2014,Memphis (TN),-0.42626170624034687
0.669673842579007,Justin Fuente:2015,Justin Fuente,2015,Memphis (TN),-0.42626170624034687
-0.23141571310168493,Karl Dorrell:2003,Karl Dorrell,2003,UCLA,0.12317190483532575
-0.14243576581776196,Karl Dorrell:2004,Karl Dorrell,2004,UCLA,0.12317190483532575
0.5792679560623374,Karl Dorrell:2005,Karl Dorrell,2005,UCLA,0.12317190483532575
-0.06410569640923296,Karl Dorrell:2006,Karl Dorrell,2006,UCLA,0.12317190483532575
-0.14243576581776196,Karl Dorrell:2007,Karl Dorrell,2007,UCLA,0.12317190483532575
-0.18122782438852839,Keith Patterson:2011,Keith Patterson,2011,Pittsburgh (PA),0.018933829592118548
-0.7894347304069251,Ken Hatfield:1979,Ken Hatfield,1979,Air Force (CO),0.1441779481264076
-0.8577652680739446,Ken Hatfield:1980,Ken Hatfield,1980,Air Force (CO),0.1441779481264076
-0.4203577033969602,Ken Hatfield:1981,Ken Hatfield,1981,Air Force (CO),0.1441779481264076
0.0935837824041168,Ken Hatfield:1982,Ken Hatfield,1982,Air Force (CO),0.1441779481264076
0.5692285952819047,Ken Hatfield:1983,Ken Hatfield,1983,Air Force (CO),0.1441779481264076
-0.04511282434231713,Ken Hatfield:1984,Ken Hatfield,1984,Arkansas,0.27453598251789463
0.5074619805324895,Ken Hatfield:1985,Ken Hatfield,1985,Arkansas,0.27453598251789463
0.31774642983844537,Ken Hatfield:1986,Ken Hatfield,1986,Arkansas,0.27453598251789463
0.19765080086001519,Ken Hatfield:1987,Ken Hatfield,1987,Arkansas,0.27453598251789463
0.5074619805324895,Ken Hatfield:1988,Ken Hatfield,1988,Arkansas,0.27453598251789463
0.5074619805324895,Ken Hatfield:1989,Ken Hatfield,1989,Arkansas,0.27453598251789463
0.4382917624693183,Ken Hatfield:1990,Ken Hatfield,1990,Clemson (SC),0.4230361596994102
0.24566309236385858,Ken Hatfield:1991,Ken Hatfield,1991,Clemson (SC),0.4230361596994102
-0.3775093150375783,Ken Hatfield:1992,Ken Hatfield,1992,Clemson (SC),0.4230361596994102
0.1856949143701224,Ken Hatfield:1993,Ken Hatfield,1993,Clemson (SC),0.4230361596994102
0.017316686866953354,Ken Hatfield:1994,Ken Hatfield,1994,Rice (TX),-0.36666794733101055
-0.5461892037081127,Ken Hatfield:1995,Ken Hatfield,1995,Rice (TX),-0.36666794733101055
0.3820367167617444,Ken Hatfield:1996,Ken Hatfield,1996,Rice (TX),-0.36666794733101055
0.3820367167617445,Ken Hatfield:1997,Ken Hatfield,1997,Rice (TX),-0.36666794733101055
0.017316686866953115,Ken Hatfield:1998,Ken Hatfield,1998,Rice (TX),-0.36666794733101055
0.017316686866953285,Ken Hatfield:1999,Ken Hatfield,1999,Rice (TX),-0.36666794733101055
-0.35408340907422325,Ken Hatfield:2000,Ken Hatfield,2e3,Rice (TX),-0.36666794733101055
0.4623994164799755,Ken Hatfield:2001,Ken Hatfield,2001,Rice (TX),-0.36666794733101055
-0.16677874161596073,Ken Hatfield:2002,Ken Hatfield,2002,Rice (TX),-0.36666794733101055
-0.061690828810420296,Ken Hatfield:2003,Ken Hatfield,2003,Rice (TX),-0.36666794733101055
-0.35408340907422325,Ken Hatfield:2004,Ken Hatfield,2004,Rice (TX),-0.36666794733101055
-0.7447449903995199,Ken Hatfield:2005,Ken Hatfield,2005,Rice (TX),-0.36666794733101055
-0.18323077755034492,Ken Niumatalolo:2007,Ken Niumatalolo,2007,Navy (MD),0.042901078522578774
0.14769104319560447,Ken Niumatalolo:2008,Ken Niumatalolo,2008,Navy (MD),0.042901078522578774
0.38124912215561924,Ken Niumatalolo:2009,Ken Niumatalolo,2009,Navy (MD),0.042901078522578774
0.3187218429520881,Ken Niumatalolo:2010,Ken Niumatalolo,2010,Navy (MD),0.042901078522578774
-0.27478527899501004,Ken Niumatalolo:2011,Ken Niumatalolo,2011,Navy (MD),0.042901078522578774
0.14769104319560433,Ken Niumatalolo:2012,Ken Niumatalolo,2012,Navy (MD),0.042901078522578774
0.3187218429520883,Ken Niumatalolo:2013,Ken Niumatalolo,2013,Navy (MD),0.042901078522578774
0.14769104319560442,Ken Niumatalolo:2014,Ken Niumatalolo,2014,Navy (MD),0.042901078522578774
0.6740018611396498,Ken Niumatalolo:2015,Ken Niumatalolo,2015,Navy (MD),0.042901078522578774
-0.20330270448413604,Kent Baer:2004,Kent Baer,2004,Notre Dame (IN),0.28409224128144456
0.18651912066563686,Kent Baer:2012,Kent Baer,2012,San Jose St. (CA),-0.38147399078647154
-0.1457818729463361,Kevin Morris:2009,Kevin Morris,2009,Massachusetts,-0.040319951368762444
0.036450014094758565,Kevin Morris:2010,Kevin Morris,2010,Massachusetts,-0.040319951368762444
-0.14578187294633616,Kevin Morris:2011,Kevin Morris,2011,Massachusetts,-0.040319951368762444
0.02089879672546087,Kevin Sumlin:2008,Kevin Sumlin,2008,Houston (TX),0.28091521169660705
0.25352272121078817,Kevin Sumlin:2009,Kevin Sumlin,2009,Houston (TX),0.28091521169660705
-0.39912570716482626,Kevin Sumlin:2010,Kevin Sumlin,2010,Houston (TX),0.28091521169660705
0.7496769732827825,Kevin Sumlin:2011,Kevin Sumlin,2011,Houston (TX),0.28091521169660705
0.6364032568513814,Kevin Sumlin:2012,Kevin Sumlin,2012,Texas A&M,0.11885274990165853
0.27883145264972126,Kevin Sumlin:2013,Kevin Sumlin,2013,Texas A&M,0.11885274990165853
0.10709352099259371,Kevin Sumlin:2014,Kevin Sumlin,2014,Texas A&M,0.11885274990165853
0.10709352099259371,Kevin Sumlin:2015,Kevin Sumlin,2015,Texas A&M,0.11885274990165853
-0.6902305242991996,Kevin Wilson:2011,Kevin Wilson,2011,Indiana,-0.6064741742627966
-0.11761622926537363,Kevin Wilson:2012,Kevin Wilson,2012,Indiana,-0.6064741742627966
0.061905894162158893,Kevin Wilson:2013,Kevin Wilson,2013,Indiana,-0.6064741742627966
-0.11761622926537355,Kevin Wilson:2014,Kevin Wilson,2014,Indiana,-0.6064741742627966
0.1632348185509064,Kevin Wilson:2015,Kevin Wilson,2015,Indiana,-0.6064741742627966
-1.0058649367146637,Kirk Ferentz:1999,Kirk Ferentz,1999,Iowa,0.20005892705709483
-0.7071866199588046,Kirk Ferentz:2000,Kirk Ferentz,2e3,Iowa,0.20005892705709483
-0.006800237499046409,Kirk Ferentz:2001,Kirk Ferentz,2001,Iowa,0.20005892705709483
0.5965466347129781,Kirk Ferentz:2002,Kirk Ferentz,2002,Iowa,0.20005892705709483
0.4134770993358659,Kirk Ferentz:2003,Kirk Ferentz,2003,Iowa,0.20005892705709483
0.5426362726659651,Kirk Ferentz:2004,Kirk Ferentz,2004,Iowa,0.20005892705709483
-0.00680023749904634,Kirk Ferentz:2005,Kirk Ferentz,2005,Iowa,0.20005892705709483
-0.27310514028432636,Kirk Ferentz:2006,Kirk Ferentz,2006,Iowa,0.20005892705709483
-0.1825038396329204,Kirk Ferentz:2007,Kirk Ferentz,2007,Iowa,0.20005892705709483
0.2363839647624972,Kirk Ferentz:2008,Kirk Ferentz,2008,Iowa,0.20005892705709483
0.5965466347129779,Kirk Ferentz:2009,Kirk Ferentz,2009,Iowa,0.20005892705709483
0.06382511459342016,Kirk Ferentz:2010,Kirk Ferentz,2010,Iowa,0.20005892705709483
-0.10556760004089318,Kirk Ferentz:2011,Kirk Ferentz,2011,Iowa,0.20005892705709483
-0.5313102590255483,Kirk Ferentz:2012,Kirk Ferentz,2012,Iowa,0.20005892705709483
0.06382511459342011,Kirk Ferentz:2013,Kirk Ferentz,2013,Iowa,0.20005892705709483
-0.10556760004089318,Kirk Ferentz:2014,Kirk Ferentz,2014,Iowa,0.20005892705709483
0.6471155408340383,Kirk Ferentz:2015,Kirk Ferentz,2015,Iowa,0.20005892705709483
0.15759926773889402,Kliff Kingsbury:2013,Kliff Kingsbury,2013,Texas Tech,0.02439701656176623
-0.4400785686441582,Kliff Kingsbury:2014,Kliff Kingsbury,2014,Texas Tech,0.02439701656176623
-0.010739134188539924,Kliff Kingsbury:2015,Kliff Kingsbury,2015,Texas Tech,0.02439701656176623
0.3994855692724118,Kyle Flood:2012,Kyle Flood,2012,Rutgers (NJ),-0.10991447122905103
-0.10499640213023237,Kyle Flood:2013,Kyle Flood,2013,Rutgers (NJ),-0.10991447122905103
0.2297020812986042,Kyle Flood:2014,Kyle Flood,2014,Rutgers (NJ),-0.10991447122905103
-0.37064561328906104,Kyle Flood:2015,Kyle Flood,2015,Rutgers (NJ),-0.10991447122905103
-0.23242605319988396,Kyle Whittingham:2005,Kyle Whittingham,2005,Utah,0.6427294985562153
-0.16889455065929843,Kyle Whittingham:2006,Kyle Whittingham,2006,Utah,0.6427294985562153
0.009351082768274897,Kyle Whittingham:2007,Kyle Whittingham,2007,Utah,0.6427294985562153
0.8009962323412594,Kyle Whittingham:2008,Kyle Whittingham,2008,Utah,0.6427294985562153
0.19389165423102325,Kyle Whittingham:2009,Kyle Whittingham,2009,Utah,0.6427294985562153
0.19389165423102336,Kyle Whittingham:2010,Kyle Whittingham,2010,Utah,0.6427294985562153
-0.16889455065929843,Kyle Whittingham:2011,Kyle Whittingham,2011,Utah,0.6427294985562153
-0.5878095370095957,Kyle Whittingham:2012,Kyle Whittingham,2012,Utah,0.6427294985562153
-0.5878095370095957,Kyle Whittingham:2013,Kyle Whittingham,2013,Utah,0.6427294985562153
0.00935108276827499,Kyle Whittingham:2014,Kyle Whittingham,2014,Utah,0.6427294985562153
0.1938916542310232,Kyle Whittingham:2015,Kyle Whittingham,2015,Utah,0.6427294985562153
0.1740216988706498,Lance Guidry:2010,Lance Guidry,2010,Miami (OH),-0.23185975004273002
-0.17321866533933314,Lance Guidry:2012,Lance Guidry,2012,Western Kentucky,-0.07698704577345905
