"Coach","Year","Team","Rating","Rank","avg_team_elo","resid_elo","years_coached"
"Nelson Stokley",1990,"Louisiana-Lafayette",1469.24035596309,277,1470.15161008266,-0.911254119569548,4
"Nelson Stokley",1991,"Louisiana-Lafayette",1458.45427434392,294,1470.15161008266,-11.6973357387387,5
"Nelson Stokley",1992,"Louisiana-Lafayette",1450.89279457388,311,1470.15161008266,-19.2588155087794,6
"Nelson Stokley",1993,"Louisiana-Lafayette",1451.20502274855,322,1470.15161008266,-18.9465873341028,7
"Nelson Stokley",1994,"Louisiana-Lafayette",1460.95237680313,320,1470.15161008266,-9.19923327952688,8
"Nelson Stokley",1995,"Louisiana-Lafayette",1453.35304645552,345,1470.15161008266,-16.7985636271374,9
"Nelson Stokley",1996,"Louisiana-Lafayette",1454.75306744306,346,1470.15161008266,-15.3985426395975,10
"Nelson Stokley",1997,"Louisiana-Lafayette",1441.01998355019,376,1470.15161008266,-29.1316265324692,11
"Nelson Stokley",1998,"Louisiana-Lafayette",1432.76176091487,390,1470.15161008266,-37.3898491677878,12
"Nick Holt",2004,"Idaho",1445.2378372535,449,1465.0877690664,-19.8499318128972,0
"Nick Holt",2005,"Idaho",1412.57156361022,489,1465.0877690664,-52.5162054561745,1
"Nick L. Saban",1990,"Toledo (OH)",1556.90576800865,8,1530.398410134,26.5073578746487,0
"Nick L. Saban",1995,"Michigan St.",1522.72091141351,38,1525.18083038795,-2.45991897443764,0
"Nick L. Saban",1996,"Michigan St.",1517.00877875776,45,1525.18083038795,-8.17205163018457,1
"Nick L. Saban",1997,"Michigan St.",1530.61130652031,38,1525.18083038795,5.43047613236308,2
"Nick L. Saban",1998,"Michigan St.",1526.18327771523,42,1525.18083038795,1.00244732727992,3
"Nick L. Saban",1999,"Michigan St.",1590.23825904888,14,1525.18083038795,65.0574286609351,4
"Nick L. Saban",2000,"Louisiana St.",1609.19557162797,13,1552.00685204019,57.188719587788,0
"Nick L. Saban",2001,"Louisiana St.",1628.23553150809,9,1552.00685204019,76.2286794679005,1
"Nick L. Saban",2002,"Louisiana St.",1609.78149807111,13,1552.00685204019,57.7746460309297,2
"Nick L. Saban",2003,"Louisiana St.",1648.8284642946,8,1552.00685204019,96.8216122544115,3
"Nick L. Saban",2004,"Louisiana St.",1657.85859252504,5,1552.00685204019,105.851740484855,4
"Nick L. Saban",2007,"Alabama",1548.63301956779,39,1554.24186550751,-5.60884593971082,0
"Nick L. Saban",2008,"Alabama",1632.8980431549,11,1554.24186550751,78.6561776473975,1
"Nick L. Saban",2009,"Alabama",1679.78629452803,3,1554.24186550751,125.544429020526,2
"Nick L. Saban",2010,"Alabama",1667.31429993509,5,1554.24186550751,113.072434427587,3
"Nick L. Saban",2011,"Alabama",1691.67530842287,3,1554.24186550751,137.433442915368,4
"Nick L. Saban",2012,"Alabama",1710.06774234641,1,1554.24186550751,155.825876838901,5
"Nick L. Saban",2013,"Alabama",1712.64058348823,1,1554.24186550751,158.398717980722,6
"Nick L. Saban",2014,"Alabama",1709.60012040407,2,1554.24186550751,155.358254896563,7
"Nick L. Saban",2015,"Alabama",1718.95954986377,1,1554.24186550751,164.717684356264,8
"Norm Chow",2012,"Hawaii",1445.85328338766,582,1501.04473598856,-55.1914526008991,0
"Norm Chow",2013,"Hawaii",1384.57217597648,641,1501.04473598856,-116.47256001208,1
"Norm Chow",2014,"Hawaii",1390.80202092597,653,1501.04473598856,-110.242715062587,2
"Norm Chow",2015,"Hawaii",1370.40462879827,672,1501.04473598856,-130.640107190289,3
"Pat Dye",1979,"East Carolina (NC)",1509.46788128378,21,1493.68815760144,15.7797236823403,0
"Pat Dye",1980,"Wyoming",1503.96055052467,43,1484.4392101264,19.5213403982664,0
"Pat Dye",1981,"Auburn (AL)",1500.41586770392,68,1559.44861321263,-59.0327455087195,0
"Pat Dye",1982,"Auburn (AL)",1517.0862746353,20,1559.44861321263,-42.3623385773321,1
"Pat Dye",1983,"Auburn (AL)",1543.60673682598,7,1559.44861321263,-15.8418763866578,2
"Pat Dye",1984,"Auburn (AL)",1562.47440459141,5,1559.44861321263,3.02579137877137,3
"Pat Dye",1985,"Auburn (AL)",1566.19124020351,6,1559.44861321263,6.74262699087035,4
"Pat Dye",1986,"Auburn (AL)",1558.75861106362,6,1559.44861321263,-0.690002149014163,5
"Pat Dye",1987,"Auburn (AL)",1553.91967756327,6,1559.44861321263,-5.52893564936062,6
"Pat Dye",1988,"Auburn (AL)",1566.05572736083,4,1559.44861321263,6.60711414819798,7
"Pat Dye",1989,"Auburn (AL)",1556.06694287995,7,1559.44861321263,-3.38167033268928,8
"Pat Dye",1990,"Auburn (AL)",1534.35595387278,20,1559.44861321263,-25.0926593398533,9
"Pat Dye",1991,"Auburn (AL)",1507.54027287251,45,1559.44861321263,-51.9083403401255,10
"Pat Dye",1992,"Auburn (AL)",1506.20635798994,59,1559.44861321263,-53.2422552226926,11
"Pat Fitzgerald",2006,"Northwestern (IL)",1484.68704402554,419,1501.96073054741,-17.2736865218678,0
"Pat Fitzgerald",2007,"Northwestern (IL)",1485.43329279422,431,1501.96073054741,-16.5274377531885,1
"Pat Fitzgerald",2008,"Northwestern (IL)",1530.29138243064,55,1501.96073054741,28.3306518832285,2
"Pat Fitzgerald",2009,"Northwestern (IL)",1550.42585649106,38,1501.96073054741,48.4651259436523,3
"Pat Fitzgerald",2010,"Northwestern (IL)",1530.07103589415,57,1501.96073054741,28.1103053467366,4
"Pat Fitzgerald",2011,"Northwestern (IL)",1500.48848156975,116,1501.96073054741,-1.47224897765545,5
"Pat Fitzgerald",2012,"Northwestern (IL)",1546.41234253271,46,1501.96073054741,44.4516119852997,6
"Pat Fitzgerald",2013,"Northwestern (IL)",1513.73790526523,82,1501.96073054741,11.7771747178169,7
"Pat Fitzgerald",2014,"Northwestern (IL)",1490.20096915518,534,1501.96073054741,-11.7597613922292,8
"Pat Fitzgerald",2015,"Northwestern (IL)",1561.59983250371,38,1501.96073054741,59.6391019563021,9
"Pat Hill",1997,"Fresno St. (CA)",1494.8346093473,278,1514.46678331024,-19.632173962937,0
"Pat Hill",1998,"Fresno St. (CA)",1490.90479857587,303,1514.46678331024,-23.5619847343726,1
"Pat Hill",1999,"Fresno St. (CA)",1511.5269493162,59,1514.46678331024,-2.93983399403578,2
"Pat Hill",2000,"Fresno St. (CA)",1525.80881099039,46,1514.46678331024,11.3420276801526,3
"Pat Hill",2001,"Fresno St. (CA)",1575.64532409261,22,1514.46678331024,61.1785407823718,4
"Pat Hill",2002,"Fresno St. (CA)",1579.75914181976,26,1514.46678331024,65.2923585095243,5
"Pat Hill",2003,"Fresno St. (CA)",1571.1978020245,30,1514.46678331024,56.7310187142634,6
"Pat Hill",2004,"Fresno St. (CA)",1588.50794298024,19,1514.46678331024,74.0411596699985,7
"Pat Hill",2005,"Fresno St. (CA)",1568.63578203128,29,1514.46678331024,54.1689987210348,8
"Pat Hill",2006,"Fresno St. (CA)",1504.66341737335,85,1514.46678331024,-9.8033659368898,9
"Pat Hill",2007,"Fresno St. (CA)",1539.81030815952,46,1514.46678331024,25.3435248492774,10
"Pat Hill",2008,"Fresno St. (CA)",1521.452490604,62,1514.46678331024,6.98570729376434,11
"Pat Hill",2009,"Fresno St. (CA)",1530.85919870815,54,1514.46678331024,16.3924153979117,12
"Pat Hill",2010,"Fresno St. (CA)",1534.92337415869,51,1514.46678331024,20.4565908484471,13
"Pat Hill",2011,"Fresno St. (CA)",1466.97580196059,537,1514.46678331024,-47.4909813496522,14
"Pat Jones",1985,"Oklahoma St.",1492.00010874017,172,1517.59950976712,-25.5994010269528,0
"Pat Jones",1986,"Oklahoma St.",1503.25815845054,53,1517.59950976712,-14.3413513165813,1
"Pat Jones",1987,"Oklahoma St.",1509.82508966224,40,1517.59950976712,-7.77442010488517,2
"Pat Jones",1988,"Oklahoma St.",1521.49099373527,25,1517.59950976712,3.8914839681504,3
"Pat Jones",1989,"Oklahoma St.",1532.35805611689,18,1517.59950976712,14.7585463497662,4
"Pat Jones",1990,"Oklahoma St.",1490.6310550185,231,1517.59950976712,-26.9684547486254,5
"Pat Jones",1991,"Oklahoma St.",1465.52682984041,291,1517.59950976712,-52.0726799267077,6
"Pat Jones",1992,"Oklahoma St.",1455.5733953935,308,1517.59950976712,-62.0261143736252,7
"Pat Jones",1993,"Oklahoma St.",1449.07420136284,326,1517.59950976712,-68.5253084042818,8
"Pat Jones",1994,"Oklahoma St.",1445.93370373325,335,1517.59950976712,-71.6658060338748,9
"Pat Narduzzi",2015,"Pittsburgh (PA)",1521.35291011911,70,1499.35799949429,21.9949106248234,0
"Pat Sullivan",1992,"Texas Christian",1484.0680670983,267,1542.84942317573,-58.7813560774318,0
"Pat Sullivan",1993,"Texas Christian",1496.90845637461,229,1542.84942317573,-45.9409668011272,1
"Pat Sullivan",1994,"Texas Christian",1520.28058584222,37,1542.84942317573,-22.5688373335104,2
"Pat Sullivan",1995,"Texas Christian",1524.34778915908,37,1542.84942317573,-18.5016340166528,3
"Pat Sullivan",1996,"Texas Christian",1495.06670462469,263,1542.84942317573,-47.7827185510466,4
"Pat Sullivan",1997,"Texas Christian",1459.52703792029,362,1542.84942317573,-83.322385255442,5
"Paul Chryst",2012,"Pittsburgh (PA)",1505.60870212079,102,1499.35799949429,6.25070262650206,0
"Paul Chryst",2013,"Pittsburgh (PA)",1512.59613755068,85,1499.35799949429,13.2381380563895,1
"Paul Chryst",2014,"Pittsburgh (PA)",1499.27710683436,431,1499.35799949429,-0.0808926599272581,2
"Paul Chryst",2015,"Wisconsin",1552.68065876209,46,1537.0791873634,15.6014713986879,0
"Paul Hackett",1990,"Pittsburgh (PA)",1477.21060722739,265,1499.35799949429,-22.1473922668958,0
"Paul Hackett",1991,"Pittsburgh (PA)",1478.42216017635,270,1499.35799949429,-20.9358393179396,1
"Paul Hackett",1992,"Pittsburgh (PA)",1460.09213846124,303,1499.35799949429,-39.2658610330502,2
"Paul Hackett",1998,"Southern California",1513.47422979483,56,1559.1851785058,-45.7109487109685,0
"Paul Hackett",1999,"Southern California",1526.22171079186,44,1559.1851785058,-32.9634677139436,1
"Paul Hackett",2000,"Southern California",1502.11815041551,78,1559.1851785058,-57.0670280902916,2
"Paul Haynes",2013,"Kent St. (OH)",1458.38819286747,590,1448.19330128988,10.1948915775918,0
"Paul Haynes",2014,"Kent St. (OH)",1417.24539163438,644,1448.19330128988,-30.9479096554983,1
"Paul Haynes",2015,"Kent St. (OH)",1391.08898102448,669,1448.19330128988,-57.1043202654005,2
"Paul Johnson",1997,"Georgia Southern",1499.40221952647,231,1501.92055944059,-2.51833991412195,0
"Paul Johnson",1998,"Georgia Southern",1518.12900218365,49,1501.92055944059,16.2084427430559,1
"Paul Johnson",1999,"Georgia Southern",1504.3906803854,73,1501.92055944059,2.47012094480397,2
"Paul Johnson",2000,"Georgia Southern",1503.89820669317,72,1501.92055944059,1.9776472525773,3
"Paul Johnson",2001,"Georgia Southern",1521.96461454576,59,1501.92055944059,20.0440551051679,4
"Paul Johnson",2002,"Navy (MD)",1440.54533091453,425,1497.79261076245,-57.2472798479134,0
"Paul Johnson",2003,"Navy (MD)",1487.47736884499,376,1497.79261076245,-10.3152419174521,1
"Paul Johnson",2004,"Navy (MD)",1540.23070471376,49,1497.79261076245,42.4380939513162,2
"Paul Johnson",2005,"Navy (MD)",1550.6377257324,39,1497.79261076245,52.8451149699497,3
"Paul Johnson",2006,"Navy (MD)",1560.28272659761,37,1497.79261076245,62.4901158351686,4
"Paul Johnson",2007,"Navy (MD)",1574.13953272499,29,1497.79261076245,76.3469219625424,5
"Paul Johnson",2008,"Georgia Tech",1580.31552111404,22,1509.43681372149,70.8787073925475,0
"Paul Johnson",2009,"Georgia Tech",1620.14533984207,15,1509.43681372149,110.708526120581,1
"Paul Johnson",2010,"Georgia Tech",1543.06832331009,44,1509.43681372149,33.6315095885982,2
"Paul Johnson",2011,"Georgia Tech",1542.96143870694,45,1509.43681372149,33.5246249854517,3
"Paul Johnson",2012,"Georgia Tech",1528.34470206231,68,1509.43681372149,18.9078883408206,4
"Paul Johnson",2013,"Georgia Tech",1515.11665340196,81,1509.43681372149,5.67983968046315,5
"Paul Johnson",2014,"Georgia Tech",1581.5417911021,30,1509.43681372149,72.1049773806028,6
"Paul Johnson",2015,"Georgia Tech",1493.44101483545,531,1509.43681372149,-15.9957988860438,7
"Paul Pasqualoni",1991,"Syracuse (NY)",1563.02575599975,9,1504.58112374482,58.4446322549347,0
"Paul Pasqualoni",1992,"Syracuse (NY)",1603.02037846584,4,1504.58112374482,98.4392547210189,1
"Paul Pasqualoni",1993,"Syracuse (NY)",1578.24521226956,8,1504.58112374482,73.6640885247427,2
"Paul Pasqualoni",1994,"Syracuse (NY)",1567.46459585942,10,1504.58112374482,62.883472114599,3
"Paul Pasqualoni",1995,"Syracuse (NY)",1579.47117575275,11,1504.58112374482,74.8900520079369,4
"Paul Pasqualoni",1996,"Syracuse (NY)",1602.14528969545,9,1504.58112374482,97.5641659506286,5
"Paul Pasqualoni",1997,"Syracuse (NY)",1600.78997459085,10,1504.58112374482,96.2088508460354,6
"Paul Pasqualoni",1998,"Syracuse (NY)",1604.83117220662,15,1504.58112374482,100.250048461801,7
"Paul Pasqualoni",1999,"Syracuse (NY)",1567.223713955,21,1504.58112374482,62.6425902101785,8
"Paul Pasqualoni",2000,"Syracuse (NY)",1547.77456177279,34,1504.58112374482,43.1934380279718,9
"Paul Pasqualoni",2001,"Syracuse (NY)",1599.30880976747,14,1504.58112374482,94.7276860226557,10
"Paul Pasqualoni",2002,"Syracuse (NY)",1519.65005409829,64,1504.58112374482,15.0689303534718,11
"Paul Pasqualoni",2003,"Syracuse (NY)",1516.11507063419,71,1504.58112374482,11.5339468893731,12
"Paul Pasqualoni",2004,"Syracuse (NY)",1513.84005915517,69,1504.58112374482,9.25893541035543,13
"Paul Pasqualoni",2011,"Connecticut",1478.99710424769,516,1490.55623079077,-11.5591265430787,0
"Paul Pasqualoni",2012,"Connecticut",1469.44789559083,549,1490.55623079077,-21.1083351999423,1
"Paul Pasqualoni",2013,"Connecticut",1449.05134278301,597,1490.55623079077,-41.5048880077604,2
"Paul Petrino",2013,"Idaho",1413.02995545828,634,1465.0877690664,-52.0578136081151,0
"Paul Petrino",2014,"Idaho",1367.66491898437,655,1465.0877690664,-97.4228500820329,1
"Paul Petrino",2015,"Idaho",1379.65059670805,670,1465.0877690664,-85.4371723583477,2
"Paul Rhoads",2009,"Iowa St.",1505.26281248625,82,1472.85210743782,32.410705048434,0
"Paul Rhoads",2010,"Iowa St.",1491.95659014495,450,1472.85210743782,19.104482707136,1
"Paul Rhoads",2011,"Iowa St.",1491.8046603384,471,1472.85210743782,18.95255290058,2
"Paul Rhoads",2012,"Iowa St.",1492.4760762238,476,1472.85210743782,19.6239687859836,3
"Paul Rhoads",2013,"Iowa St.",1467.11315763616,581,1472.85210743782,-5.73894980165437,4
"Paul Rhoads",2014,"Iowa St.",1432.85652842629,632,1472.85210743782,-39.9955790115321,5
"Paul Rhoads",2015,"Iowa St.",1416.62992048399,659,1472.85210743782,-56.2221869538323,6
"Paul Roach",1987,"Wyoming",1501.26413566056,71,1484.4392101264,16.8249255341643,0
"Paul Roach",1988,"Wyoming",1520.6477578362,26,1484.4392101264,36.2085477098042,1
"Paul Roach",1989,"Wyoming",1486.6448204926,232,1484.4392101264,2.20561036619915,2
"Paul Roach",1990,"Wyoming",1511.37294392707,39,1484.4392101264,26.9337338006728,3
"Paul Schudel",1990,"Ball St. (IN)",1470.23664885435,276,1475.89372736157,-5.65707850721765,0
"Paul Schudel",1991,"Ball St. (IN)",1478.92135248122,268,1475.89372736157,3.02762511965398,1
"Paul Schudel",1992,"Ball St. (IN)",1469.77909335281,289,1475.89372736157,-6.11463400876164,2
"Paul Schudel",1993,"Ball St. (IN)",1481.43332882051,285,1475.89372736157,5.53960145893916,3
"Paul Schudel",1994,"Ball St. (IN)",1476.34644558989,303,1475.89372736157,0.452718228325466,4
"Paul W. ""Bear"" Bryant",1975,"Alabama",1514.25917060443,4,1554.24186550751,-39.9826949030708,0
"Paul W. ""Bear"" Bryant",1976,"Alabama",1510.69437795333,7,1554.24186550751,-43.5474875541795,1
"Paul W. ""Bear"" Bryant",1977,"Alabama",1508.02078346499,18,1554.24186550751,-46.2210820425112,2
"Paul W. ""Bear"" Bryant",1978,"Alabama",1506.01558759875,24,1554.24186550751,-48.2262779087598,3
"Paul W. ""Bear"" Bryant",1979,"Alabama",1527.81200736081,3,1554.24186550751,-26.4298581467001,4
"Paul W. ""Bear"" Bryant",1980,"Alabama",1530.25935537694,6,1554.24186550751,-23.9825101305653,5
"Paul W. ""Bear"" Bryant",1981,"Alabama",1523.86409138631,10,1554.24186550751,-30.3777741211939,6
"Paul W. ""Bear"" Bryant",1982,"Alabama",1537.92111223593,5,1554.24186550751,-16.3207532715758,7
"Paul Wiggin",1980,"Stanford (CA)",1508.31205519871,27,1516.43006393324,-8.11800873453785,0
"Paul Wiggin",1981,"Stanford (CA)",1513.73605828668,24,1516.43006393324,-2.69400564656621,1
"Paul Wiggin",1982,"Stanford (CA)",1510.30204371501,29,1516.43006393324,-6.12802021823541,2
"Paul Wiggin",1983,"Stanford (CA)",1495.79330101277,129,1516.43006393324,-20.636762920471,3
"Paul Wulff",2008,"Washington St.",1421.86337947537,518,1490.92298871341,-69.0596092380338,0
"Paul Wulff",2009,"Washington St.",1378.08928854701,550,1490.92298871341,-112.833700166392,1
"Paul Wulff",2010,"Washington St.",1362.96469758158,572,1490.92298871341,-127.958291131829,2
"Paul Wulff",2011,"Washington St.",1383.13595843817,594,1490.92298871341,-107.78703027524,3
"Pepper Rodgers",1969,"Kansas",1492.50624903206,14,1476.88134004826,15.6249089837934,0
"Pepper Rodgers",1970,"Kansas",1494.37968677404,14,1476.88134004826,17.4983467257791,1
"Pepper Rodgers",1971,"UCLA",1495.78476508053,16,1521.19339547216,-25.4086303916272,0
"Pepper Rodgers",1972,"UCLA",1496.8385738104,19,1521.19339547216,-24.3548216617603,1
"Pepper Rodgers",1973,"UCLA",1497.6289303578,21,1521.19339547216,-23.56446511436,2
"Pepper Rodgers",1974,"Georgia Tech",1498.22169776835,24,1509.43681372149,-11.2151159531438,0
"Pepper Rodgers",1975,"Georgia Tech",1498.66627332626,23,1509.43681372149,-10.7705403952311,1
"Pepper Rodgers",1976,"Georgia Tech",1498.9997049947,35,1509.43681372149,-10.4371087267966,2
"Pepper Rodgers",1977,"Georgia Tech",1499.24977874602,44,1509.43681372149,-10.1870349754706,3
"Pepper Rodgers",1978,"Georgia Tech",1499.43733405952,50,1509.43681372149,-9.99947966197624,4
"Pepper Rodgers",1979,"Georgia Tech",1507.79406541697,28,1509.43681372149,-1.64274830452678,5
"Pete Carroll",2001,"Southern California",1513.08322756767,69,1559.1851785058,-46.1019509381351,0
"Pete Carroll",2002,"Southern California",1595.54262252749,18,1559.1851785058,36.3574440216933,1
"Pete Carroll",2003,"Southern California",1649.60869170883,7,1559.1851785058,90.4235132030278,2
"Pete Carroll",2004,"Southern California",1695.83881786327,2,1559.1851785058,136.653639357467,3
"Pete Carroll",2005,"Southern California",1728.63467085551,1,1559.1851785058,169.449492349708,4
"Pete Carroll",2006,"Southern California",1693.31058678142,2,1559.1851785058,134.125408275618,5
"Pete Carroll",2007,"Southern California",1689.39373544635,2,1559.1851785058,130.208556940548,6
"Pete Carroll",2008,"Southern California",1701.8044996536,1,1559.1851785058,142.6193211478,7
"Pete Carroll",2009,"Southern California",1661.12720976674,7,1559.1851785058,101.94203126094,8
"Pete Cordelli",1991,"Kent St. (OH)",1490.82717427054,236,1448.19330128988,42.6338729806637,0
"Pete Cordelli",1992,"Kent St. (OH)",1474.41699054542,282,1448.19330128988,26.223689255542,1
"Pete Cordelli",1993,"Kent St. (OH)",1450.93944800134,323,1448.19330128988,2.74614671146105,2
"Pete Kaligis",2012,"Wyoming",1491.38910444036,485,1484.4392101264,6.94989431396357,0
"Pete Lembo",2011,"Ball St. (IN)",1495.72104515261,447,1475.89372736157,19.8273177910444,0
"Pete Lembo",2012,"Ball St. (IN)",1537.92346945028,54,1475.89372736157,62.0297420887161,1
"Pete Lembo",2013,"Ball St. (IN)",1570.52099094794,32,1475.89372736157,94.6272635863738,2
"Pete Lembo",2014,"Ball St. (IN)",1513.0364024491,85,1475.89372736157,37.1426750875328,3
"Pete Lembo",2015,"Ball St. (IN)",1444.48649105825,638,1475.89372736157,-31.4072363033163,4
"Peter R. Elliott",1973,"Miami (FL)",1490.23729520966,40,1559.45787335731,-69.2205781476571,0
"Peter R. Elliott",1974,"Miami (FL)",1503.36960488035,12,1559.45787335731,-56.0882684769633,1
"Phil Bennett",2002,"Southern Methodist (TX)",1448.26425162554,418,1474.14178477184,-25.8775331463057,0
"Phil Bennett",2003,"Southern Methodist (TX)",1369.12244906557,468,1474.14178477184,-105.019335706269,1
"Phil Bennett",2004,"Southern Methodist (TX)",1393.3950578116,480,1474.14178477184,-80.746726960245,2
"Phil Bennett",2005,"Southern Methodist (TX)",1424.31189210608,483,1474.14178477184,-49.8298926657671,3
"Phil Bennett",2006,"Southern Methodist (TX)",1437.7548137164,486,1474.14178477184,-36.3869710554391,4
"Phil Bennett",2007,"Southern Methodist (TX)",1378.27123800686,522,1474.14178477184,-95.870546764982,5
"Phil Bennett",2010,"Pittsburgh (PA)",1448.64567853414,533,1499.35799949429,-50.7123209601427,0
"Philip Montgomery",2015,"Tulsa (OK)",1490.86558428902,545,1489.96297172542,0.902612563601679,0
"Phillip Fulmer",1992,"Tennessee",1539.95382073147,18,1549.12229206852,-9.16847133705187,0
"Phillip Fulmer",1993,"Tennessee",1610.08428345455,4,1549.12229206852,60.9619913860265,1
"Phillip Fulmer",1994,"Tennessee",1593.3741568108,6,1549.12229206852,44.2518647422769,2
"Phillip Fulmer",1995,"Tennessee",1631.75880914096,4,1549.12229206852,82.6365170724366,3
"Phillip Fulmer",1996,"Tennessee",1639.9760290948,5,1549.12229206852,90.8537370262743,4
"Phillip Fulmer",1997,"Tennessee",1676.0069822788,3,1549.12229206852,126.884690210278,5
"Phillip Fulmer",1998,"Tennessee",1692.50961572624,2,1549.12229206852,143.387323657715,6
"Phillip Fulmer",1999,"Tennessee",1682.32675138003,2,1549.12229206852,133.20445931151,7
"Phillip Fulmer",2000,"Tennessee",1643.16016731917,5,1549.12229206852,94.0378752506492,8
"Phillip Fulmer",2001,"Tennessee",1647.7464078902,4,1549.12229206852,98.6241158216737,9
"Phillip Fulmer",2002,"Tennessee",1614.43890757965,11,1549.12229206852,65.3166155111262,10
"Phillip Fulmer",2003,"Tennessee",1636.76971114045,11,1549.12229206852,87.6474190719259,11
"Phillip Fulmer",2004,"Tennessee",1621.70061335007,13,1549.12229206852,72.5783212815525,12
"Phillip Fulmer",2005,"Tennessee",1565.02681881579,30,1549.12229206852,15.9045267472709,13
"Phillip Fulmer",2006,"Tennessee",1596.42524369323,17,1549.12229206852,47.3029516247061,14
"Phillip Fulmer",2007,"Tennessee",1599.76707318447,18,1549.12229206852,50.6447811159455,15
"Phillip Fulmer",2008,"Tennessee",1549.21420005065,38,1549.12229206852,0.0919079821294417,16
"Phillip John ""PJ"" Fleck",2013,"Western Michigan",1421.37083726374,626,1493.04976606784,-71.678928804102,0
"Phillip John ""PJ"" Fleck",2014,"Western Michigan",1474.764176044,582,1493.04976606784,-18.2855900238389,1
"Phillip John ""PJ"" Fleck",2015,"Western Michigan",1514.23705705762,84,1493.04976606784,21.1872909897781,2
"Pokey Allen",1993,"Boise St. (ID)",1481.03912037355,286,1545.78889907764,-64.7497787040888,0
"Pokey Allen",1994,"Boise St. (ID)",1516.77736052715,41,1545.78889907764,-29.0115385504928,1
"Pokey Allen",1995,"Boise St. (ID)",1522.71809596461,39,1545.78889907764,-23.07080311303,2
"Pokey Allen",1996,"Boise St. (ID)",1517.03857197346,44,1545.78889907764,-28.750327104183,3
"R.C. Slocum",1989,"Texas A&M",1493.40650946456,209,1523.51781777596,-30.1113083114037,0
"R.C. Slocum",1990,"Texas A&M",1495.05488209842,216,1523.51781777596,-28.4629356775433,1
"R.C. Slocum",1991,"Texas A&M",1496.29116157381,212,1523.51781777596,-27.226656202148,2
"R.C. Slocum",1992,"Texas A&M",1500.31450643265,97,1523.51781777596,-23.2033113433124,3
"R.C. Slocum",1993,"Texas A&M",1511.13410279696,44,1523.51781777596,-12.3837149789979,4
"R.C. Slocum",1994,"Texas A&M",1538.88052675338,21,1523.51781777596,15.3627089774131,5
"R.C. Slocum",1995,"Texas A&M",1539.10533737588,27,1523.51781777596,15.5875195999222,6
"R.C. Slocum",1996,"Texas A&M",1520.90330367318,42,1523.51781777596,-2.61451410278664,7
"R.C. Slocum",1997,"Texas A&M",1526.20656031466,41,1523.51781777596,2.68874253869512,8
"R.C. Slocum",1998,"Texas A&M",1541.36617098382,32,1523.51781777596,17.8483532078626,9
"R.C. Slocum",1999,"Texas A&M",1535.47641630597,39,1523.51781777596,11.9585985300055,10
"R.C. Slocum",2000,"Texas A&M",1529.25047452068,44,1523.51781777596,5.73265674471713,11
"R.C. Slocum",2001,"Texas A&M",1542.75161373296,39,1523.51781777596,19.2337959569954,12
"R.C. Slocum",2002,"Texas A&M",1523.66586083782,60,1523.51781777596,0.148043061854423,13
"Ralph Friedgen",2001,"Maryland",1584.77162128228,17,1499.24629455749,85.5253267247899,0
"Ralph Friedgen",2002,"Maryland",1607.44382448009,16,1499.24629455749,108.197529922609,1
"Ralph Friedgen",2003,"Maryland",1610.31518383568,14,1499.24629455749,111.06888927819,2
"Ralph Friedgen",2004,"Maryland",1565.89072038784,30,1499.24629455749,66.6444258303561,3
"Ralph Friedgen",2005,"Maryland",1535.5135089137,46,1499.24629455749,36.2672143562129,4
"Ralph Friedgen",2006,"Maryland",1567.20798662524,29,1499.24629455749,67.9616920677527,5
"Ralph Friedgen",2007,"Maryland",1532.15033678707,53,1499.24629455749,32.9040422295859,6
"Ralph Friedgen",2008,"Maryland",1543.17119481015,44,1499.24629455749,43.9249002526619,7
"Ralph Friedgen",2009,"Maryland",1451.49369716742,516,1499.24629455749,-47.7525973900629,8
"Ralph Friedgen",2010,"Maryland",1510.14972723746,81,1499.24629455749,10.903432679974,9
"Ralph Staub",1977,"Cincinnati (OH)",1490.8364463135,81,1504.12709144865,-13.2906451351548,0
"Ralph Staub",1978,"Cincinnati (OH)",1485.27721316315,106,1504.12709144865,-18.8498782854979,1
"Ralph Staub",1979,"Cincinnati (OH)",1482.46717765388,124,1504.12709144865,-21.6599137947721,2
"Ralph Staub",1980,"Cincinnati (OH)",1486.85038324041,130,1504.12709144865,-17.2767082082419,3
"Randy Edsall",1999,"Connecticut",1489.3153288864,317,1490.55623079077,-1.2409019043705,0
"Randy Edsall",2000,"Connecticut",1449.74227323227,395,1490.55623079077,-40.813957558498,1
"Randy Edsall",2001,"Connecticut",1412.44674655488,431,1490.55623079077,-78.1094842358955,2
"Randy Edsall",2002,"Connecticut",1453.20926117812,414,1490.55623079077,-37.3469696126531,3
"Randy Edsall",2003,"Connecticut",1513.75316850157,72,1490.55623079077,23.1969377107937,4
"Randy Edsall",2004,"Connecticut",1533.03517995232,57,1490.55623079077,42.4789491615443,5
"Randy Edsall",2005,"Connecticut",1500.02267642756,133,1490.55623079077,9.46644563678728,6
"Randy Edsall",2006,"Connecticut",1461.6410877757,454,1490.55623079077,-28.9151430150678,7
"Randy Edsall",2007,"Connecticut",1513.90955302871,69,1490.55623079077,23.3533222379378,8
"Randy Edsall",2008,"Connecticut",1513.63594968816,73,1490.55623079077,23.0797188973902,9
"Randy Edsall",2009,"Connecticut",1532.0240380255,53,1490.55623079077,41.467807234726,10
